GAME_ID,SEASON,LEAGUE,PLAYER,TEAM,CODE,MATCHUP,MIN,PTS,2PM,2PA,3PM,3PA,FTM,FTA,DREB,OREB,REB,AST,STL,TOV,BLK,PF
123,2025-26,Euroleague,MARIUS GRIGONIS,PAN,PAN,"2025-11-25, PAN vs PAR",4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
123,2025-26,Euroleague,JUANCHO HERNANGOMEZ,PAN,PAN,"2025-11-25, PAN vs PAR",21,8,3,4,0,3,2,2,9,6,15,0,1,0,0,0
123,2025-26,Euroleague,KONSTANTINOS MITOGLOU,PAN,PAN,"2025-11-25, PAN vs PAR",22,9,2,4,1,3,2,2,3,0,3,3,1,0,0,3
123,2025-26,Euroleague,SHAKE MILTON,PAR,PAR,"2025-11-25, PAN vs PAR",28,9,3,7,0,2,3,4,2,0,2,5,0,1,0,4
123,2025-26,Euroleague,MIIKKA MUURINEN,PAR,PAR,"2025-11-25, PAN vs PAR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2025-26,Euroleague,DUANE WASHINGTON,PAR,PAR,"2025-11-25, PAN vs PAR",16,8,2,2,0,3,4,4,3,0,3,0,1,0,0,0
123,2025-26,Euroleague,DYLAN OSETKOWSKI,PAR,PAR,"2025-11-25, PAN vs PAR",10,4,1,2,0,1,2,2,1,1,2,1,1,0,0,1
123,2025-26,Euroleague,VANJA MARINKOVIC,PAR,PAR,"2025-11-25, PAN vs PAR",23,4,1,1,0,2,2,2,0,0,0,1,0,0,0,3
123,2025-26,Euroleague,ALEKSEJ POKUSEVSKI,PAR,PAR,"2025-11-25, PAN vs PAR",13,4,2,2,0,3,0,0,2,0,2,1,1,0,0,2
123,2025-26,Euroleague,STERLING BROWN,PAR,PAR,"2025-11-25, PAN vs PAR",27,16,3,7,3,6,1,1,1,1,2,1,0,2,1,1
123,2025-26,Euroleague,ISAAC BONGA,PAR,PAR,"2025-11-25, PAN vs PAR",21,6,3,5,0,1,0,0,4,0,4,1,0,0,1,0
123,2025-26,Euroleague,JABARI PARKER,PAR,PAR,"2025-11-25, PAN vs PAR",22,7,1,3,1,5,2,2,0,0,0,1,2,1,0,4
123,2025-26,Euroleague,BRUNO FERNANDO,PAR,PAR,"2025-11-25, PAN vs PAR",14,9,4,7,0,0,1,1,1,1,2,1,0,0,0,0
123,2025-26,Euroleague,NICK CALATHES,PAR,PAR,"2025-11-25, PAN vs PAR",8,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2
123,2025-26,Euroleague,TYRIQUE JONES,PAR,PAR,"2025-11-25, PAN vs PAR",16,2,1,2,0,0,0,0,1,1,2,2,1,3,0,3
124,2025-26,Euroleague,BRANCOU BADIO,PAM,PAM,"2025-11-25, PAM vs MUN",17,16,3,4,3,5,1,1,1,0,1,2,2,0,1,1
124,2025-26,Euroleague,KAMERON TAYLOR,PAM,PAM,"2025-11-25, PAM vs MUN",18,8,1,2,2,4,0,0,6,0,6,2,0,2,0,2
124,2025-26,Euroleague,JOSEP PUERTO,PAM,PAM,"2025-11-25, PAM vs MUN",22,5,1,3,1,6,0,0,5,2,7,0,0,0,0,1
124,2025-26,Euroleague,NATHAN REUVERS,PAM,PAM,"2025-11-25, PAM vs MUN",19,11,3,3,1,4,2,3,2,1,3,0,0,1,0,2
124,2025-26,Euroleague,JAIME PRADILLA,PAM,PAM,"2025-11-25, PAM vs MUN",20,2,1,2,0,1,0,0,5,0,5,2,1,1,0,0
124,2025-26,Euroleague,BRAXTON KEY,PAM,PAM,"2025-11-25, PAM vs MUN",13,3,1,2,0,1,1,2,3,0,3,1,0,0,1,3
124,2025-26,Euroleague,JEAN MONTERO,PAM,PAM,"2025-11-25, PAM vs MUN",23,13,2,5,2,3,3,3,0,0,0,2,1,2,0,0
124,2025-26,Euroleague,OMARI MOORE,PAM,PAM,"2025-11-25, PAM vs MUN",24,13,5,8,0,2,3,3,3,2,5,3,0,2,0,0
124,2025-26,Euroleague,NEAL SAKO,PAM,PAM,"2025-11-25, PAM vs MUN",13,0,0,3,0,0,0,4,2,2,4,0,0,2,1,3
124,2025-26,Euroleague,DARIUS THOMPSON,PAM,PAM,"2025-11-25, PAM vs MUN",16,12,3,7,1,3,3,3,0,4,4,4,0,0,0,1
124,2025-26,Euroleague,MATTHEW COSTELLO,PAM,PAM,"2025-11-25, PAM vs MUN",14,7,0,0,1,1,4,6,3,0,3,0,0,1,0,2
124,2025-26,Euroleague,OSCAR DA SILVA,MUN,MUN,"2025-11-25, PAM vs MUN",15,6,2,3,0,1,2,2,2,3,5,1,0,1,1,4
124,2025-26,Euroleague,NIELS GIFFEY,MUN,MUN,"2025-11-25, PAM vs MUN",19,7,2,3,1,2,0,0,2,5,7,1,1,1,1,3
124,2025-26,Euroleague,JOHANNES VOIGTMANN,MUN,MUN,"2025-11-25, PAM vs MUN",13,0,0,2,0,2,0,0,2,0,2,1,0,1,0,0
124,2025-26,Euroleague,JUSTINIAN JESSUP,MUN,MUN,"2025-11-25, PAM vs MUN",19,8,0,0,2,3,2,2,2,0,2,3,1,2,1,3
124,2025-26,Euroleague,VLADIMIR LUCIC,MUN,MUN,"2025-11-25, PAM vs MUN",22,9,2,5,1,5,2,2,3,0,3,0,0,1,0,3
124,2025-26,Euroleague,ANDREAS OBST,MUN,MUN,"2025-11-25, PAM vs MUN",24,3,0,1,1,8,0,0,3,1,4,0,0,1,0,1
124,2025-26,Euroleague,STEFAN JOVIC,MUN,MUN,"2025-11-25, PAM vs MUN",16,2,1,5,0,0,0,0,3,0,3,5,3,0,0,0
124,2025-26,Euroleague,JUSTUS HOLLATZ,MUN,MUN,"2025-11-25, PAM vs MUN",16,2,1,2,0,3,0,0,1,0,1,2,2,0,0,2
124,2025-26,Euroleague,ISIAHA MIKE,MUN,MUN,"2025-11-25, PAM vs MUN",22,6,3,7,0,3,0,0,4,4,8,1,1,2,0,1
124,2025-26,Euroleague,SPENCER DINWIDDIE,MUN,MUN,"2025-11-25, PAM vs MUN",23,12,2,3,1,7,5,6,1,1,2,2,0,1,0,4
124,2025-26,Euroleague,WENYEN GABRIEL,MUN,MUN,"2025-11-25, PAM vs MUN",11,9,4,4,0,0,1,4,0,1,1,0,0,2,1,3
125,2025-26,Euroleague,SYLVAIN FRANCISCO,ZAL,ZAL,"2025-11-25, ZAL vs BAS",30,23,5,9,3,5,4,7,3,0,3,11,3,4,1,2
125,2025-26,Euroleague,MOSES WRIGHT,ZAL,ZAL,"2025-11-25, ZAL vs BAS",16,4,2,5,0,0,0,2,3,0,3,0,0,1,0,2
125,2025-26,Euroleague,IGNAS BRAZDEIKIS,ZAL,ZAL,"2025-11-25, ZAL vs BAS",27,13,2,4,3,4,0,0,2,0,2,0,1,0,0,3
125,2025-26,Euroleague,AZUOLAS TUBELIS,ZAL,ZAL,"2025-11-25, ZAL vs BAS",30,15,3,12,3,4,0,0,1,6,7,1,0,1,0,3
125,2025-26,Euroleague,MAODO LO,ZAL,ZAL,"2025-11-25, ZAL vs BAS",21,9,1,4,1,2,4,4,6,0,6,3,0,0,1,2
125,2025-26,Euroleague,DUSTIN SLEVA,ZAL,ZAL,"2025-11-25, ZAL vs BAS",11,5,1,1,1,2,0,0,2,1,3,2,0,1,0,0
125,2025-26,Euroleague,LAURYNAS BIRUTIS,ZAL,ZAL,"2025-11-25, ZAL vs BAS",4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
125,2025-26,Euroleague,MANTAS RUBSTAVICIUS,ZAL,ZAL,"2025-11-25, ZAL vs BAS",4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
125,2025-26,Euroleague,DEIVIDAS SIRVYDIS,ZAL,ZAL,"2025-11-25, ZAL vs BAS",20,8,1,1,2,4,0,0,2,1,3,0,1,2,0,1
125,2025-26,Euroleague,EDGARAS ULANOVAS,ZAL,ZAL,"2025-11-25, ZAL vs BAS",36,5,1,4,1,2,0,2,1,0,1,2,1,0,1,2
125,2025-26,Euroleague,MAMADI DIAKITE,BAS,BAS,"2025-11-25, ZAL vs BAS",20,8,1,3,1,2,3,4,3,1,4,0,0,0,3,3
125,2025-26,Euroleague,KOBI SIMMONS,BAS,BAS,"2025-11-25, ZAL vs BAS",24,12,5,8,0,3,2,2,2,0,2,3,0,0,0,1
125,2025-26,Euroleague,MARKQUIS NOWELL,BAS,BAS,"2025-11-25, ZAL vs BAS",20,6,3,4,0,3,0,1,1,0,1,5,0,2,0,2
125,2025-26,Euroleague,RAFA VILLAR,BAS,BAS,"2025-11-25, ZAL vs BAS",12,0,0,0,0,1,0,0,2,1,3,1,1,0,0,2
125,2025-26,Euroleague,HAMIDOU DIALLO,BAS,BAS,"2025-11-25, ZAL vs BAS",20,3,1,5,0,2,1,2,5,0,5,1,2,3,1,3
125,2025-26,Euroleague,RODIONS KURUCS,BAS,BAS,"2025-11-25, ZAL vs BAS",23,8,4,5,0,2,0,0,2,3,5,1,0,1,0,2
125,2025-26,Euroleague,TADAS SEDEKERSKIS,BAS,BAS,"2025-11-25, ZAL vs BAS",9,3,1,1,0,0,1,2,2,0,2,1,1,1,0,0
125,2025-26,Euroleague,TIMOTHE LUWAWU-CABARROT,BAS,BAS,"2025-11-25, ZAL vs BAS",24,18,2,7,4,6,2,2,2,1,3,0,1,2,0,3
125,2025-26,Euroleague,MATTEO SPAGNOLO,BAS,BAS,"2025-11-25, ZAL vs BAS",20,4,2,3,0,0,0,0,2,0,2,3,1,3,0,1
125,2025-26,Euroleague,KHALIFA DIOP,BAS,BAS,"2025-11-25, ZAL vs BAS",17,2,1,1,0,0,0,0,5,2,7,0,1,1,0,2
125,2025-26,Euroleague,CLEMENT FRISCH,BAS,BAS,"2025-11-25, ZAL vs BAS",11,3,0,0,1,2,0,0,0,0,0,0,1,1,0,2
126,2025-26,Euroleague,ARMANDO BACOT JR.,ULK,ULK,"2025-11-25, ULK vs VIR",10,5,2,3,0,0,1,1,3,1,4,1,0,2,0,0
126,2025-26,Euroleague,WADE BALDWIN IV,ULK,ULK,"2025-11-25, ULK vs VIR",25,18,4,8,2,5,4,4,1,1,2,3,2,3,1,0
126,2025-26,Euroleague,NICOLO MELLI,ULK,ULK,"2025-11-25, ULK vs VIR",26,4,2,4,0,1,0,0,3,3,6,1,2,2,0,3
126,2025-26,Euroleague,TALEN HORTON TUCKER,ULK,ULK,"2025-11-25, ULK vs VIR",19,8,3,9,0,1,2,2,3,0,3,0,0,1,2,2
126,2025-26,Euroleague,TARIK BIBEROVIC,ULK,ULK,"2025-11-25, ULK vs VIR",23,8,1,4,2,6,0,0,1,0,1,2,0,0,0,2
126,2025-26,Euroleague,ONURALP BITIM,ULK,ULK,"2025-11-25, ULK vs VIR",13,2,0,0,0,1,2,2,1,1,2,0,0,0,0,2
126,2025-26,Euroleague,MIKAEL JANTUNEN,ULK,ULK,"2025-11-25, ULK vs VIR",21,2,0,2,0,4,2,2,4,1,5,2,0,0,0,4
126,2025-26,Euroleague,DEVON HALL,ULK,ULK,"2025-11-25, ULK vs VIR",30,9,0,3,3,7,0,0,1,2,3,3,0,2,0,2
126,2025-26,Euroleague,BONZIE COLSON,ULK,ULK,"2025-11-25, ULK vs VIR",22,8,1,2,2,4,0,0,1,2,3,4,2,0,0,1
126,2025-26,Euroleague,KHEM BIRCH,ULK,ULK,"2025-11-25, ULK vs VIR",11,2,0,1,0,0,2,2,2,1,3,0,0,0,0,3
126,2025-26,Euroleague,LUCA VILDOZA,VIR,VIR,"2025-11-25, ULK vs VIR",23,8,1,2,2,4,0,0,4,0,4,5,1,2,0,4
126,2025-26,Euroleague,CARSEN EDWARDS,VIR,VIR,"2025-11-25, ULK vs VIR",25,11,3,8,0,8,5,6,3,0,3,1,0,4,0,3
126,2025-26,Euroleague,ALESSANDRO PAJOLA,VIR,VIR,"2025-11-25, ULK vs VIR",17,5,1,1,1,2,0,0,2,0,2,5,1,2,1,3
126,2025-26,Euroleague,SALIOU NIANG,VIR,VIR,"2025-11-25, ULK vs VIR",19,3,0,0,1,1,0,0,2,0,2,1,0,1,0,3
126,2025-26,Euroleague,DERRICK ALSTON JR.,VIR,VIR,"2025-11-25, ULK vs VIR",17,6,0,1,2,3,0,0,3,1,4,1,1,2,0,2
126,2025-26,Euroleague,DANIEL HACKETT,VIR,VIR,"2025-11-25, ULK vs VIR",9,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
126,2025-26,Euroleague,MATTHEW MORGAN,VIR,VIR,"2025-11-25, ULK vs VIR",18,13,2,4,2,6,3,4,1,0,1,2,0,0,0,1
126,2025-26,Euroleague,ALIOU DIARRA,VIR,VIR,"2025-11-25, ULK vs VIR",8,2,1,1,0,0,0,0,2,0,2,0,1,1,0,0
126,2025-26,Euroleague,KARIM JALLOW,VIR,VIR,"2025-11-25, ULK vs VIR",27,9,4,4,0,3,1,3,3,0,3,1,2,0,0,1
126,2025-26,Euroleague,MOUHAMET DIOUF,VIR,VIR,"2025-11-25, ULK vs VIR",30,7,2,5,0,0,3,3,6,6,12,0,0,4,1,4
126,2025-26,Euroleague,NICOLA AKELE,VIR,VIR,"2025-11-25, ULK vs VIR",7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
127,2025-26,Euroleague,ELIE OKOBO,MCO,MCO,"2025-11-26, MCO vs IST",25,9,2,3,1,3,2,2,1,0,1,4,1,2,0,2
127,2025-26,Euroleague,JARON BLOSSOMGAME,MCO,MCO,"2025-11-26, MCO vs IST",20,6,2,5,0,0,2,2,2,3,5,2,2,0,0,2
127,2025-26,Euroleague,YOAN MAKOUNDOU,MCO,MCO,"2025-11-26, MCO vs IST",7,9,2,3,0,0,5,5,1,0,1,0,1,0,0,0
127,2025-26,Euroleague,DAVID MICHINEAU,MCO,MCO,"2025-11-26, MCO vs IST",3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
127,2025-26,Euroleague,DANIEL THEIS,MCO,MCO,"2025-11-26, MCO vs IST",16,17,7,7,0,0,3,5,1,1,2,0,1,2,0,2
127,2025-26,Euroleague,ALPHA DIALLO,MCO,MCO,"2025-11-26, MCO vs IST",23,13,4,6,1,2,2,2,3,1,4,0,2,1,0,3
127,2025-26,Euroleague,KEVARRIUS HAYES,MCO,MCO,"2025-11-26, MCO vs IST",16,12,4,6,0,0,4,4,0,2,2,2,0,1,0,2
127,2025-26,Euroleague,TERRY TARPEY,MCO,MCO,"2025-11-26, MCO vs IST",12,5,0,0,1,1,2,2,1,0,1,1,0,0,0,0
127,2025-26,Euroleague,NEMANJA NEDOVIC,MCO,MCO,"2025-11-26, MCO vs IST",13,3,1,2,0,3,1,1,0,0,0,2,1,0,0,2
127,2025-26,Euroleague,MATTHEW STRAZEL,MCO,MCO,"2025-11-26, MCO vs IST",23,12,3,3,1,5,3,3,2,0,2,5,3,1,0,2
127,2025-26,Euroleague,NIKOLA MIROTIC,MCO,MCO,"2025-11-26, MCO vs IST",18,9,2,5,1,3,2,2,4,3,7,5,3,1,0,1
127,2025-26,Euroleague,MIKE JAMES,MCO,MCO,"2025-11-26, MCO vs IST",24,7,1,2,0,3,5,5,2,0,2,6,0,1,0,1
127,2025-26,Euroleague,SEHMUS HAZER,IST,IST,"2025-11-26, MCO vs IST",22,6,2,4,0,3,2,3,0,0,0,1,0,3,0,2
127,2025-26,Euroleague,JORDAN LOYD,IST,IST,"2025-11-26, MCO vs IST",25,13,2,3,2,4,3,3,1,0,1,5,0,4,0,4
127,2025-26,Euroleague,NICK WEILER-BABB,IST,IST,"2025-11-26, MCO vs IST",26,1,0,2,0,4,1,3,0,0,0,4,1,6,0,3
127,2025-26,Euroleague,ISAIA CORDINIER,IST,IST,"2025-11-26, MCO vs IST",28,16,2,4,4,4,0,0,2,0,2,3,1,1,0,2
127,2025-26,Euroleague,ROLANDS SMITS,IST,IST,"2025-11-26, MCO vs IST",29,9,4,5,0,2,1,2,3,2,5,0,1,2,0,4
127,2025-26,Euroleague,BRICE DESSERT,IST,IST,"2025-11-26, MCO vs IST",11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
127,2025-26,Euroleague,COLE SWIDER,IST,IST,"2025-11-26, MCO vs IST",8,3,0,0,1,1,0,0,0,0,0,0,0,1,0,3
127,2025-26,Euroleague,DAVID MUTAF,IST,IST,"2025-11-26, MCO vs IST",5,2,1,1,0,1,0,0,0,0,0,1,0,2,0,1
127,2025-26,Euroleague,ERCAN OSMANI,IST,IST,"2025-11-26, MCO vs IST",30,12,3,5,2,5,0,0,4,0,4,1,0,2,0,3
127,2025-26,Euroleague,ERKAN YILMAZ,IST,IST,"2025-11-26, MCO vs IST",7,2,1,1,0,0,0,0,3,0,3,0,0,1,0,4
127,2025-26,Euroleague,KAI JONES,IST,IST,"2025-11-26, MCO vs IST",8,2,1,1,0,0,0,0,0,1,1,0,0,0,0,2
128,2025-26,Euroleague,CODI MILLER-MCINTYRE,RED,RED,"2025-11-26, RED vs OLY",25,10,2,4,2,7,0,0,3,0,3,9,1,2,0,4
128,2025-26,Euroleague,UROS PLAVSIC,RED,RED,"2025-11-26, RED vs OLY",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
128,2025-26,Euroleague,DEVONTE GRAHAM,RED,RED,"2025-11-26, RED vs OLY",15,9,0,0,3,5,0,0,4,0,4,4,0,1,0,0
128,2025-26,Euroleague,JARED BUTLER,RED,RED,"2025-11-26, RED vs OLY",14,5,1,3,1,3,0,0,1,3,4,2,0,1,0,2
128,2025-26,Euroleague,NIKOLA KALINIC,RED,RED,"2025-11-26, RED vs OLY",26,8,1,2,2,6,0,0,3,0,3,0,3,1,0,3
128,2025-26,Euroleague,OGNJEN DOBRIC,RED,RED,"2025-11-26, RED vs OLY",14,2,1,1,0,2,0,0,0,1,1,0,1,2,0,1
128,2025-26,Euroleague,DONATAS MOTIEJUNAS,RED,RED,"2025-11-26, RED vs OLY",16,8,1,2,1,2,3,3,1,2,3,1,2,1,0,0
128,2025-26,Euroleague,JORDAN NWORA,RED,RED,"2025-11-26, RED vs OLY",26,23,6,9,3,7,2,2,2,1,3,0,2,0,0,2
128,2025-26,Euroleague,SEMI OJELEYE,RED,RED,"2025-11-26, RED vs OLY",25,15,2,4,3,3,2,2,0,1,1,1,0,0,0,2
128,2025-26,Euroleague,CHIMA MONEKE,RED,RED,"2025-11-26, RED vs OLY",35,11,3,6,0,0,5,8,6,5,11,3,3,3,0,3
128,2025-26,Euroleague,THOMAS WALKUP,OLY,OLY,"2025-11-26, RED vs OLY",29,2,1,3,0,2,0,0,1,0,1,8,4,3,1,2
128,2025-26,Euroleague,TYSON WARD,OLY,OLY,"2025-11-26, RED vs OLY",13,2,1,4,0,0,0,0,0,1,1,2,0,1,0,3
128,2025-26,Euroleague,SABEN LEE,OLY,OLY,"2025-11-26, RED vs OLY",11,4,0,1,1,1,1,2,1,0,1,1,0,2,0,1
128,2025-26,Euroleague,SASHA VEZENKOV,OLY,OLY,"2025-11-26, RED vs OLY",34,29,6,7,4,8,5,6,7,1,8,0,0,3,0,2
128,2025-26,Euroleague,KOSTAS PAPANIKOLAOU,OLY,OLY,"2025-11-26, RED vs OLY",21,3,0,0,1,5,0,0,2,2,4,2,1,1,0,3
128,2025-26,Euroleague,TYLER DORSEY,OLY,OLY,"2025-11-26, RED vs OLY",29,16,2,4,4,8,0,0,3,1,4,2,1,3,0,3
128,2025-26,Euroleague,ALEC PETERS,OLY,OLY,"2025-11-26, RED vs OLY",6,2,1,1,0,1,0,0,1,1,2,0,0,2,0,0
128,2025-26,Euroleague,NIKOLA MILUTINOV,OLY,OLY,"2025-11-26, RED vs OLY",25,7,3,4,0,0,1,1,3,3,6,3,0,1,0,0
128,2025-26,Euroleague,DONTA HALL,OLY,OLY,"2025-11-26, RED vs OLY",15,2,0,1,0,0,2,4,1,0,1,2,0,0,1,1
128,2025-26,Euroleague,EVAN FOURNIER,OLY,OLY,"2025-11-26, RED vs OLY",17,13,1,2,3,9,2,2,1,1,2,0,1,1,0,1
129,2025-26,Euroleague,KEVIN PUNTER,BAR,BAR,"2025-11-26, BAR vs ASV",29,24,8,12,0,2,8,9,2,2,4,7,1,0,0,1
129,2025-26,Euroleague,JUANI MARCOS,BAR,BAR,"2025-11-26, BAR vs ASV",14,6,0,1,2,5,0,0,1,0,1,3,2,0,0,2
129,2025-26,Euroleague,MYLES CALE,BAR,BAR,"2025-11-26, BAR vs ASV",19,2,1,1,0,1,0,0,1,4,5,2,2,1,0,2
129,2025-26,Euroleague,MILES NORRIS,BAR,BAR,"2025-11-26, BAR vs ASV",6,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
129,2025-26,Euroleague,JAN VESELY,BAR,BAR,"2025-11-26, BAR vs ASV",18,6,3,5,0,0,0,0,1,1,2,2,1,2,0,4
129,2025-26,Euroleague,DARIO BRIZUELA,BAR,BAR,"2025-11-26, BAR vs ASV",15,12,3,5,2,3,0,0,1,0,1,2,1,1,0,1
129,2025-26,Euroleague,TOMAS SATORANSKY,BAR,BAR,"2025-11-26, BAR vs ASV",23,6,1,3,1,3,1,2,4,0,4,2,1,1,0,1
129,2025-26,Euroleague,WILLY HERNANGOMEZ,BAR,BAR,"2025-11-26, BAR vs ASV",12,5,0,1,0,0,5,8,4,2,6,0,0,0,0,4
129,2025-26,Euroleague,YOUSSOUPHA FALL,BAR,BAR,"2025-11-26, BAR vs ASV",5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
129,2025-26,Euroleague,WILL CLYBURN,BAR,BAR,"2025-11-26, BAR vs ASV",21,5,1,3,1,4,0,0,2,0,2,1,1,1,0,2
129,2025-26,Euroleague,TORNIKE SHENGELIA,BAR,BAR,"2025-11-26, BAR vs ASV",21,15,5,12,0,0,5,5,1,5,6,0,0,4,1,3
129,2025-26,Euroleague,JOEL PARRA,BAR,BAR,"2025-11-26, BAR vs ASV",19,7,2,4,1,2,0,0,1,1,2,2,1,1,0,2
129,2025-26,Euroleague,SHAQUILLE HARRISON,ASV,ASV,"2025-11-26, BAR vs ASV",25,9,3,6,0,1,3,6,2,2,4,1,1,4,0,2
129,2025-26,Euroleague,THOMAS HEURTEL,ASV,ASV,"2025-11-26, BAR vs ASV",8,6,3,4,0,1,0,0,0,0,0,0,0,1,0,2
129,2025-26,Euroleague,MELVIN AJINCA,ASV,ASV,"2025-11-26, BAR vs ASV",19,8,0,1,2,6,2,2,1,0,1,1,1,0,0,0
129,2025-26,Euroleague,BODIAN MASSA,ASV,ASV,"2025-11-26, BAR vs ASV",26,10,5,10,0,0,0,0,6,3,9,1,2,2,0,5
129,2025-26,Euroleague,NANDO DE COLO,ASV,ASV,"2025-11-26, BAR vs ASV",29,22,2,2,2,3,12,12,2,0,2,9,2,5,0,3
129,2025-26,Euroleague,MEHDY NGOUAMA,ASV,ASV,"2025-11-26, BAR vs ASV",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
129,2025-26,Euroleague,DAVID LIGHTY,ASV,ASV,"2025-11-26, BAR vs ASV",26,2,1,1,0,2,0,0,0,2,2,1,0,0,0,3
129,2025-26,Euroleague,MBAYE NDIAYE,ASV,ASV,"2025-11-26, BAR vs ASV",15,6,2,3,0,1,2,3,1,1,2,0,1,1,0,5
129,2025-26,Euroleague,GLYNN WATSON,ASV,ASV,"2025-11-26, BAR vs ASV",22,4,1,3,0,2,2,2,1,1,2,0,0,2,0,2
129,2025-26,Euroleague,BASTIEN VAUTIER,ASV,ASV,"2025-11-26, BAR vs ASV",8,5,0,2,0,0,5,8,2,0,2,0,0,0,0,2
129,2025-26,Euroleague,ARMEL TRAORE,ASV,ASV,"2025-11-26, BAR vs ASV",20,6,3,4,0,1,0,0,2,0,2,1,1,2,3,4
130,2025-26,Euroleague,IFFE LUNDBERG,TEL,TEL,"2025-11-26, TEL vs MIL",8,3,1,3,0,1,1,1,1,0,1,0,0,0,0,1
130,2025-26,Euroleague,JIMMY CLARK III,TEL,TEL,"2025-11-26, TEL vs MIL",25,10,2,6,1,2,3,4,3,0,3,5,0,1,0,1
130,2025-26,Euroleague,MARCIO SANTOS,TEL,TEL,"2025-11-26, TEL vs MIL",16,8,1,2,2,3,0,0,1,0,1,1,0,3,2,5
130,2025-26,Euroleague,GUR LAVI,TEL,TEL,"2025-11-26, TEL vs MIL",20,4,1,2,0,1,2,2,1,0,1,1,1,2,0,5
130,2025-26,Euroleague,LONNIE WALKER IV,TEL,TEL,"2025-11-26, TEL vs MIL",25,21,3,6,4,8,3,4,4,0,4,4,0,1,0,3
130,2025-26,Euroleague,ROMAN SORKIN,TEL,TEL,"2025-11-26, TEL vs MIL",29,20,7,12,2,2,0,0,2,0,2,1,0,3,0,2
130,2025-26,Euroleague,O'SHAE J BRISSETT,TEL,TEL,"2025-11-26, TEL vs MIL",28,4,0,0,1,3,1,2,3,1,4,2,0,2,1,4
130,2025-26,Euroleague,WILLIAM RAYMAN,TEL,TEL,"2025-11-26, TEL vs MIL",16,2,0,1,0,0,2,2,1,2,3,0,0,0,0,2
130,2025-26,Euroleague,JOHN DIBARTOLOMEO,TEL,TEL,"2025-11-26, TEL vs MIL",12,6,0,0,2,3,0,0,0,0,0,2,2,0,0,0
130,2025-26,Euroleague,CLIFFORD OMORUYI,TEL,TEL,"2025-11-26, TEL vs MIL",5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
130,2025-26,Euroleague,TAMIR BLATT,TEL,TEL,"2025-11-26, TEL vs MIL",16,10,1,1,2,4,2,2,1,1,2,1,0,0,0,0
130,2025-26,Euroleague,QUINN ELLIS,MIL,MIL,"2025-11-26, TEL vs MIL",27,1,0,3,0,1,1,2,3,1,4,6,0,1,0,3
130,2025-26,Euroleague,DEVIN BOOKER,MIL,MIL,"2025-11-26, TEL vs MIL",16,8,4,4,0,1,0,0,1,0,1,0,0,1,0,1
130,2025-26,Euroleague,LEANDRO BOLMARO,MIL,MIL,"2025-11-26, TEL vs MIL",21,11,3,6,1,3,2,2,5,1,6,3,1,0,0,3
130,2025-26,Euroleague,ARMONI BROOKS,MIL,MIL,"2025-11-26, TEL vs MIL",24,20,2,4,5,8,1,1,3,1,4,2,1,1,0,3
130,2025-26,Euroleague,ZACH LEDAY,MIL,MIL,"2025-11-26, TEL vs MIL",24,10,2,3,2,5,0,0,3,2,5,1,1,2,0,1
130,2025-26,Euroleague,GIAMPAOLO RICCI,MIL,MIL,"2025-11-26, TEL vs MIL",20,8,1,1,2,3,0,0,1,1,2,1,1,0,0,2
130,2025-26,Euroleague,DIEGO FLACCADORI,MIL,MIL,"2025-11-26, TEL vs MIL",3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
130,2025-26,Euroleague,MARKO GUDURIC,MIL,MIL,"2025-11-26, TEL vs MIL",20,7,2,2,0,2,3,3,1,0,1,3,0,0,0,1
130,2025-26,Euroleague,SHAVON SHIELDS,MIL,MIL,"2025-11-26, TEL vs MIL",26,26,4,4,3,7,9,9,5,2,7,6,1,1,0,3
130,2025-26,Euroleague,JOSH NEBO,MIL,MIL,"2025-11-26, TEL vs MIL",21,11,2,5,0,0,7,7,1,1,2,0,0,0,2,2
130,2025-26,Euroleague,BRYANT DUNSTON,MIL,MIL,"2025-11-26, TEL vs MIL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2025-26,Euroleague,ELIE OKOBO,MCO,MCO,"2025-12-04, MCO vs PRS",27,26,4,4,4,6,6,6,4,0,4,8,3,1,0,3
131,2025-26,Euroleague,JARON BLOSSOMGAME,MCO,MCO,"2025-12-04, MCO vs PRS",22,9,3,5,0,2,3,4,4,3,7,0,1,0,0,1
131,2025-26,Euroleague,YOAN MAKOUNDOU,MCO,MCO,"2025-12-04, MCO vs PRS",13,8,3,3,0,0,2,3,3,0,3,0,0,2,1,3
