"","GAME_ID","SEASON","LEAGUE","PLAYER","TEAM","MATCHUP","MIN","PTS","2PM","2PA","3PM","3PA","FTM","FTA","DREB","OREB","REB","AST","STL","TOV","BLK","PF"
"1",104459,"2025-26","ACB","TYSON PEREZ","UNICAJA","2025-10-04, UNI vs SBB",12,6,2,3,0,2,2,2,2,1,3,0,0,0,0,2
"2",104459,"2025-26","ACB","OLEK BALCEROWSKI","UNICAJA","2025-10-04, UNI vs SBB",20,17,4,6,1,1,6,7,4,0,4,0,0,1,0,4
"3",104459,"2025-26","ACB","NIHAD DJEDOVIC","UNICAJA","2025-10-04, UNI vs SBB",20,11,4,6,1,2,0,2,1,0,1,0,1,2,0,2
"4",104459,"2025-26","ACB","CHRIS DUARTE","UNICAJA","2025-10-04, UNI vs SBB",23,9,3,5,1,3,0,0,3,0,3,6,1,4,0,3
"5",104459,"2025-26","ACB","KENDRICK PERRY","UNICAJA","2025-10-04, UNI vs SBB",16,7,1,2,1,2,2,2,0,0,0,5,2,0,0,3
"6",104459,"2025-26","ACB","TYLER KALINOSKI","UNICAJA","2025-10-04, UNI vs SBB",16,6,1,3,1,1,1,2,1,2,3,2,0,1,0,2
"7",104459,"2025-26","ACB","JONATHAN BARREIRO","UNICAJA","2025-10-04, UNI vs SBB",14,4,1,1,0,1,2,3,1,0,1,0,1,0,0,1
"8",104459,"2025-26","ACB","ALBERTO DIAZ","UNICAJA","2025-10-04, UNI vs SBB",18,6,1,1,1,1,1,2,0,1,1,2,0,1,0,0
"9",104459,"2025-26","ACB","XAVIER CASTANEDA","UNICAJA","2025-10-04, UNI vs SBB",13,2,1,4,0,2,0,0,1,0,1,2,1,2,0,2
"10",104459,"2025-26","ACB","EMIR SULEJMANOVIC","UNICAJA","2025-10-04, UNI vs SBB",13,9,4,5,0,0,1,2,3,3,6,1,0,2,0,3
"11",104459,"2025-26","ACB","KILLIAN TILLIE","UNICAJA","2025-10-04, UNI vs SBB",15,2,1,2,0,2,0,0,5,2,7,4,1,1,0,0
"12",104459,"2025-26","ACB","DAVID KRAVISH","UNICAJA","2025-10-04, UNI vs SBB",20,7,2,5,1,1,0,0,4,1,5,4,0,2,0,3
"13",104459,"2025-26","ACB","MARGIRIS NORMANTAS","SURNE BILBAO BASKET","2025-10-04, UNI vs SBB",21,4,1,1,0,4,2,2,2,0,2,0,0,2,0,0
"14",104459,"2025-26","ACB","HARALD FREY","SURNE BILBAO BASKET","2025-10-04, UNI vs SBB",22,4,2,3,0,2,0,2,2,2,4,2,2,3,0,2
"15",104459,"2025-26","ACB","DARRUN HILLIARD","SURNE BILBAO BASKET","2025-10-04, UNI vs SBB",18,14,2,4,2,6,4,4,1,0,1,2,3,2,1,1
"16",104459,"2025-26","ACB","LUKE PETRASEK","SURNE BILBAO BASKET","2025-10-04, UNI vs SBB",21,13,2,3,3,4,0,0,1,0,1,1,0,1,0,2
"17",104459,"2025-26","ACB","TRYGGVI HLINASON","SURNE BILBAO BASKET","2025-10-04, UNI vs SBB",24,10,4,4,0,0,2,4,4,3,7,3,0,1,2,2
"18",104459,"2025-26","ACB","JUSTIN JAWORSKI","SURNE BILBAO BASKET","2025-10-04, UNI vs SBB",18,8,2,5,1,4,1,2,0,0,0,1,0,3,0,5
"19",104459,"2025-26","ACB","MARTIN KRAMPELJ","SURNE BILBAO BASKET","2025-10-04, UNI vs SBB",17,6,1,3,0,0,4,6,1,0,1,0,1,0,0,3
"20",104459,"2025-26","ACB","ALEKSANDAR ZECEVIC","SURNE BILBAO BASKET","2025-10-04, UNI vs SBB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",104459,"2025-26","ACB","MELWIN PANTZAR","SURNE BILBAO BASKET","2025-10-04, UNI vs SBB",20,5,1,5,0,2,3,4,2,1,3,2,2,2,0,2
"22",104459,"2025-26","ACB","AMAR SYLLA","SURNE BILBAO BASKET","2025-10-04, UNI vs SBB",13,2,0,1,0,0,2,4,2,0,2,1,0,0,0,2
"23",104459,"2025-26","ACB","ALEIX FONT","SURNE BILBAO BASKET","2025-10-04, UNI vs SBB",5,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0
"24",104459,"2025-26","ACB","STEFAN LAZAREVIC","SURNE BILBAO BASKET","2025-10-04, UNI vs SBB",20,2,1,3,0,0,0,0,4,1,5,1,0,1,0,3
"25",104460,"2025-26","ACB","JERMAINE SAMUELS JR","RECOLETAS SALUD SAN PABLO BURGOS","2025-10-04, BUR vs GIR",17,9,3,4,0,1,3,4,2,1,3,1,0,2,0,2
"26",104460,"2025-26","ACB","JON AXEL GUDMUNDSSON","RECOLETAS SALUD SAN PABLO BURGOS","2025-10-04, BUR vs GIR",27,13,1,1,3,5,2,3,6,0,6,5,3,3,0,5
"27",104460,"2025-26","ACB","LEO MEINDL","RECOLETAS SALUD SAN PABLO BURGOS","2025-10-04, BUR vs GIR",24,18,5,8,0,6,8,9,3,0,3,2,2,2,0,3
"28",104460,"2025-26","ACB","LUKE FISCHER","RECOLETAS SALUD SAN PABLO BURGOS","2025-10-04, BUR vs GIR",24,9,3,4,0,0,3,5,4,2,6,1,1,3,2,1
"29",104460,"2025-26","ACB","JHIVVAN JACKSON","RECOLETAS SALUD SAN PABLO BURGOS","2025-10-04, BUR vs GIR",26,17,1,4,4,7,3,3,3,2,5,3,1,0,0,4
"30",104460,"2025-26","ACB","YANNICK NZOSA","RECOLETAS SALUD SAN PABLO BURGOS","2025-10-04, BUR vs GIR",4,2,1,2,0,0,0,0,1,0,1,1,1,0,0,2
"31",104460,"2025-26","ACB","PABLO ALMAZAN","RECOLETAS SALUD SAN PABLO BURGOS","2025-10-04, BUR vs GIR",11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
"32",104460,"2025-26","ACB","GONZALO CORBALAN","RECOLETAS SALUD SAN PABLO BURGOS","2025-10-04, BUR vs GIR",19,13,6,8,0,4,1,2,4,2,6,0,1,1,0,0
"33",104460,"2025-26","ACB","DANI DIEZ","RECOLETAS SALUD SAN PABLO BURGOS","2025-10-04, BUR vs GIR",24,7,1,1,1,7,2,2,5,2,7,2,1,2,0,0
"34",104460,"2025-26","ACB","SERGI GARCIA","RECOLETAS SALUD SAN PABLO BURGOS","2025-10-04, BUR vs GIR",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"35",104460,"2025-26","ACB","RAUL NETO","RECOLETAS SALUD SAN PABLO BURGOS","2025-10-04, BUR vs GIR",9,7,1,2,0,3,5,6,0,2,2,0,1,1,0,0
"36",104460,"2025-26","ACB","SILVIO DE SOUSA","RECOLETAS SALUD SAN PABLO BURGOS","2025-10-04, BUR vs GIR",11,2,1,4,0,0,0,0,1,1,2,0,1,1,1,4
"37",104460,"2025-26","ACB","DEREK NEEDHAM","BASQUET GIRONA","2025-10-04, BUR vs GIR",17,3,0,4,1,6,0,0,0,0,0,3,1,5,0,4
"38",104460,"2025-26","ACB","MARK HUGHES","BASQUET GIRONA","2025-10-04, BUR vs GIR",15,8,1,1,1,5,3,4,3,1,4,2,2,2,0,4
"39",104460,"2025-26","ACB","OTIS LIVINGSTON","BASQUET GIRONA","2025-10-04, BUR vs GIR",26,13,2,7,2,4,3,4,2,1,3,5,2,2,0,4
"40",104460,"2025-26","ACB","MARTINAS GEBEN","BASQUET GIRONA","2025-10-04, BUR vs GIR",14,2,1,2,0,1,0,0,0,0,0,0,1,1,0,5
"41",104460,"2025-26","ACB","SERGI MARTINEZ","BASQUET GIRONA","2025-10-04, BUR vs GIR",21,5,2,2,0,2,1,4,4,2,6,0,2,0,0,4
"42",104460,"2025-26","ACB","PEP BUSQUETS","BASQUET GIRONA","2025-10-04, BUR vs GIR",26,26,8,10,1,4,7,8,2,0,2,3,0,4,0,3
"43",104460,"2025-26","ACB","SANDER HOLLANDERS","BASQUET GIRONA","2025-10-04, BUR vs GIR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",104460,"2025-26","ACB","GUILLEM FERRANDO","BASQUET GIRONA","2025-10-04, BUR vs GIR",13,0,0,0,0,2,0,0,0,0,0,5,0,1,0,0
"45",104460,"2025-26","ACB","PEPE VILDOZA","BASQUET GIRONA","2025-10-04, BUR vs GIR",21,5,2,4,0,2,1,1,3,1,4,3,1,2,0,0
"46",104460,"2025-26","ACB","JUAN FERNANDEZ","BASQUET GIRONA","2025-10-04, BUR vs GIR",18,11,3,3,0,2,5,6,5,0,5,1,0,1,0,2
"47",104460,"2025-26","ACB","NIKOLA MARIC","BASQUET GIRONA","2025-10-04, BUR vs GIR",8,2,0,2,0,0,2,4,2,1,3,0,0,0,0,0
"48",104460,"2025-26","ACB","MINDAUGAS SUSINSKAS","BASQUET GIRONA","2025-10-04, BUR vs GIR",19,4,1,1,0,2,2,2,3,1,4,1,1,0,1,2
"49",104461,"2025-26","ACB","BRUNO FITIPALDO","LA LAGUNA TENERIFE","2025-10-04, LLT vs BAX",26,11,1,3,3,5,0,0,0,0,0,1,1,0,0,1
"50",104461,"2025-26","ACB","MARCELINHO HUERTAS","LA LAGUNA TENERIFE","2025-10-04, LLT vs BAX",24,20,4,12,2,3,6,6,3,3,6,4,0,6,0,2
"51",104461,"2025-26","ACB","GIORGI SHERMADINI","LA LAGUNA TENERIFE","2025-10-04, LLT vs BAX",25,28,10,14,0,0,8,9,2,5,7,2,0,1,1,1
"52",104461,"2025-26","ACB","ROKAS GIEDRAITIS","LA LAGUNA TENERIFE","2025-10-04, LLT vs BAX",25,14,3,3,2,5,2,2,3,1,4,0,2,1,0,2
"53",104461,"2025-26","ACB","AARON DOORNEKAMP","LA LAGUNA TENERIFE","2025-10-04, LLT vs BAX",23,4,0,0,1,5,1,2,3,1,4,0,1,0,0,3
"54",104461,"2025-26","ACB","KOSTAS KOSTADINOV","LA LAGUNA TENERIFE","2025-10-04, LLT vs BAX",3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
"55",104461,"2025-26","ACB","JAIME FERNANDEZ","LA LAGUNA TENERIFE","2025-10-04, LLT vs BAX",20,18,3,5,2,5,6,7,1,0,1,5,2,0,0,2
"56",104461,"2025-26","ACB","THOMAS SCRUBB","LA LAGUNA TENERIFE","2025-10-04, LLT vs BAX",13,2,0,1,0,2,2,2,1,1,2,0,2,0,0,0
"57",104461,"2025-26","ACB","LLUIS COSTA","LA LAGUNA TENERIFE","2025-10-04, LLT vs BAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",104461,"2025-26","ACB","JOAN SASTRE","LA LAGUNA TENERIFE","2025-10-04, LLT vs BAX",12,0,0,1,0,0,0,0,2,0,2,1,0,0,0,1
"59",104461,"2025-26","ACB","TIM ABROMAITIS","LA LAGUNA TENERIFE","2025-10-04, LLT vs BAX",18,5,1,1,1,2,0,0,3,0,3,0,0,1,0,1
"60",104461,"2025-26","ACB","FRAN GUERRA","LA LAGUNA TENERIFE","2025-10-04, LLT vs BAX",11,2,1,2,0,0,0,0,5,2,7,2,2,2,0,3
"61",104461,"2025-26","ACB","ALEX REYES","BAXI MANRESA","2025-10-04, LLT vs BAX",23,3,1,3,0,3,1,1,5,1,6,1,0,0,0,1
"62",104461,"2025-26","ACB","LOUIS OLINDE","BAXI MANRESA","2025-10-04, LLT vs BAX",24,8,1,2,2,4,0,0,2,1,3,0,2,0,0,1
"63",104461,"2025-26","ACB","RETIN OBASOHAN","BAXI MANRESA","2025-10-04, LLT vs BAX",13,7,2,2,0,1,3,4,1,0,1,1,0,2,0,3
"64",104461,"2025-26","ACB","GRANT GOLDEN","BAXI MANRESA","2025-10-04, LLT vs BAX",22,18,8,14,0,0,2,2,2,1,3,5,0,2,0,1
"65",104461,"2025-26","ACB","DANI PEREZ","BAXI MANRESA","2025-10-04, LLT vs BAX",18,2,0,1,0,1,2,2,2,0,2,2,0,5,0,1
"66",104461,"2025-26","ACB","KAODIRICHI AKOBUNDU","BAXI MANRESA","2025-10-04, LLT vs BAX",16,10,5,6,0,0,0,0,1,1,2,1,0,2,0,3
"67",104461,"2025-26","ACB","HUGO BENITEZ","BAXI MANRESA","2025-10-04, LLT vs BAX",25,13,6,12,0,1,1,1,3,2,5,11,1,2,0,3
"68",104461,"2025-26","ACB","MAX GASPA","BAXI MANRESA","2025-10-04, LLT vs BAX",13,8,4,4,0,0,0,0,0,1,1,2,0,0,1,4
"69",104461,"2025-26","ACB","AGUSTIN UBAL","BAXI MANRESA","2025-10-04, LLT vs BAX",15,5,0,2,0,0,5,6,3,0,3,0,1,0,0,3
"70",104461,"2025-26","ACB","MARCIS STEINBERGS","BAXI MANRESA","2025-10-04, LLT vs BAX",14,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0
"71",104461,"2025-26","ACB","ARCHANGE IZAW-BOLAVIE","BAXI MANRESA","2025-10-04, LLT vs BAX",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"72",104461,"2025-26","ACB","ALFONSO PLUMMER","BAXI MANRESA","2025-10-04, LLT vs BAX",16,16,1,3,4,7,2,2,0,0,0,0,0,0,1,4
"73",104462,"2025-26","ACB","JAMES BATEMON","HIOPOS LLEIDA","2025-10-04, HIO vs BRE",21,8,1,2,2,4,0,0,1,0,1,2,1,3,0,1
"74",104462,"2025-26","ACB","MELVIN EJIM","HIOPOS LLEIDA","2025-10-04, HIO vs BRE",25,13,4,10,1,3,2,4,4,4,8,2,0,1,1,1
"75",104462,"2025-26","ACB","CALEB AGADA","HIOPOS LLEIDA","2025-10-04, HIO vs BRE",20,14,4,8,2,3,0,1,5,2,7,6,1,1,1,4
"76",104462,"2025-26","ACB","ATOUMANE DIAGNE","HIOPOS LLEIDA","2025-10-04, HIO vs BRE",12,4,2,3,0,0,0,0,2,2,4,0,1,0,1,4
"77",104462,"2025-26","ACB","MILLAN JIMENEZ","HIOPOS LLEIDA","2025-10-04, HIO vs BRE",18,5,1,2,1,4,0,0,1,0,1,2,0,0,0,1
"78",104462,"2025-26","ACB","COREY WALDEN","HIOPOS LLEIDA","2025-10-04, HIO vs BRE",13,5,1,1,1,4,0,0,0,0,0,3,3,1,0,5
"79",104462,"2025-26","ACB","ORIOL PAULI","HIOPOS LLEIDA","2025-10-04, HIO vs BRE",18,4,1,2,0,1,2,2,2,1,3,5,1,3,0,0
"80",104462,"2025-26","ACB","KRISTERS ZORIKS","HIOPOS LLEIDA","2025-10-04, HIO vs BRE",23,7,1,2,1,5,2,5,4,1,5,5,1,0,0,2
"81",104462,"2025-26","ACB","GYORGY GOLOMAN","HIOPOS LLEIDA","2025-10-04, HIO vs BRE",17,16,7,8,0,1,2,3,7,2,9,0,0,1,1,2
"82",104462,"2025-26","ACB","MIKEL SANZ","HIOPOS LLEIDA","2025-10-04, HIO vs BRE",21,6,3,3,0,2,0,0,5,0,5,1,0,1,1,1
"83",104462,"2025-26","ACB","CAMERON KRUTWIG","HIOPOS LLEIDA","2025-10-04, HIO vs BRE",11,5,2,2,0,0,1,4,2,2,4,1,0,0,0,1
"84",104462,"2025-26","ACB","IBOU DABO","HIOPOS LLEIDA","2025-10-04, HIO vs BRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",104462,"2025-26","ACB","KEANDRE COOK","RIO BREOGAN","2025-10-04, HIO vs BRE",23,18,1,4,2,7,10,11,3,1,4,0,0,0,0,2
"86",104462,"2025-26","ACB","DEWAYNE RUSSELL","RIO BREOGAN","2025-10-04, HIO vs BRE",27,2,1,6,0,2,0,0,1,1,2,5,2,1,1,0
"87",104462,"2025-26","ACB","DANKO BRANKOVIC","RIO BREOGAN","2025-10-04, HIO vs BRE",13,8,4,8,0,0,0,2,2,3,5,0,0,2,2,0
"88",104462,"2025-26","ACB","DARIO DREZNJAK","RIO BREOGAN","2025-10-04, HIO vs BRE",18,5,2,2,0,2,1,2,0,1,1,1,0,1,0,3
"89",104462,"2025-26","ACB","ARTURS KURUCS","RIO BREOGAN","2025-10-04, HIO vs BRE",23,6,0,0,2,8,0,0,1,0,1,1,0,2,0,2
"90",104462,"2025-26","ACB","BAKARY DIBBA","RIO BREOGAN","2025-10-04, HIO vs BRE",22,10,3,4,1,4,1,2,1,1,2,1,0,1,2,4
"91",104462,"2025-26","ACB","DRAGAN APIC","RIO BREOGAN","2025-10-04, HIO vs BRE",14,0,0,2,0,0,0,0,2,2,4,3,0,1,0,3
"92",104462,"2025-26","ACB","FRANCIS ALONSO","RIO BREOGAN","2025-10-04, HIO vs BRE",17,8,1,2,2,4,0,0,0,0,0,0,0,1,0,1
"93",104462,"2025-26","ACB","ALEKSANDAR ARANITOVIC","RIO BREOGAN","2025-10-04, HIO vs BRE",17,6,1,3,1,4,1,2,3,0,3,0,0,1,1,2
"94",104462,"2025-26","ACB","JORDAN SAKHO","RIO BREOGAN","2025-10-04, HIO vs BRE",12,0,0,1,0,0,0,0,4,1,5,3,0,0,0,0
"95",104462,"2025-26","ACB","DOMINIK MAVRA","RIO BREOGAN","2025-10-04, HIO vs BRE",13,5,1,3,0,1,3,4,1,0,1,3,1,2,0,2
"96",104462,"2025-26","ACB","ERIK QUINTELA","RIO BREOGAN","2025-10-04, HIO vs BRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",104463,"2025-26","ACB","MICAH SPEIGHT","COVIRAN GRANADA","2025-10-05, COV vs JOV",24,8,3,6,0,2,2,2,0,0,0,2,0,3,0,4
"98",104463,"2025-26","ACB","BABATUNDE OLUMUYIWA","COVIRAN GRANADA","2025-10-05, COV vs JOV",16,4,2,2,0,0,0,2,1,1,2,0,0,0,0,2
"99",104463,"2025-26","ACB","ELIAS VALTONEN","COVIRAN GRANADA","2025-10-05, COV vs JOV",23,5,2,4,0,2,1,2,2,1,3,2,0,0,1,4
"100",104463,"2025-26","ACB","MATT THOMAS","COVIRAN GRANADA","2025-10-05, COV vs JOV",32,9,1,3,1,4,4,4,1,1,2,4,0,3,0,3
"101",104463,"2025-26","ACB","LUKA BOZIC","COVIRAN GRANADA","2025-10-05, COV vs JOV",31,22,6,9,0,0,10,14,4,4,8,0,2,0,0,2
"102",104463,"2025-26","ACB","JONATHAN ROUSSELLE","COVIRAN GRANADA","2025-10-05, COV vs JOV",18,10,4,4,0,3,2,3,1,0,1,0,1,2,0,1
"103",104463,"2025-26","ACB","IVAN AURRECOECHEA","COVIRAN GRANADA","2025-10-05, COV vs JOV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",104463,"2025-26","ACB","EDU DURAN","COVIRAN GRANADA","2025-10-05, COV vs JOV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",104463,"2025-26","ACB","TRAVIS MUNNINGS","COVIRAN GRANADA","2025-10-05, COV vs JOV",6,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"106",104463,"2025-26","ACB","JOVAN KLJAJIC","COVIRAN GRANADA","2025-10-05, COV vs JOV",18,8,1,5,2,4,0,0,2,0,2,3,0,2,0,0
"107",104463,"2025-26","ACB","ZACH HANKINS","COVIRAN GRANADA","2025-10-05, COV vs JOV",24,6,3,6,0,0,0,2,10,0,10,1,0,1,1,4
"108",104463,"2025-26","ACB","BEQA BURJANADZE","COVIRAN GRANADA","2025-10-05, COV vs JOV",10,0,0,1,0,1,0,2,3,0,3,0,0,0,0,0
"109",104463,"2025-26","ACB","GUILLEM VIVES","JOVENTUT BADALONA","2025-10-05, COV vs JOV",20,0,0,0,0,1,0,0,0,1,1,2,0,1,1,1
"110",104463,"2025-26","ACB","SAM DEKKER","JOVENTUT BADALONA","2025-10-05, COV vs JOV",23,4,2,3,0,7,0,0,6,3,9,3,0,0,0,4
"111",104463,"2025-26","ACB","CAMERON HUNT","JOVENTUT BADALONA","2025-10-05, COV vs JOV",27,13,3,5,1,5,4,4,0,0,0,1,1,0,1,2
"112",104463,"2025-26","ACB","SIMON BIRGANDER","JOVENTUT BADALONA","2025-10-05, COV vs JOV",21,16,8,10,0,0,0,0,5,1,6,0,0,2,1,3
"113",104463,"2025-26","ACB","ADAM HANGA","JOVENTUT BADALONA","2025-10-05, COV vs JOV",27,4,2,3,0,4,0,2,4,1,5,4,2,0,0,3
"114",104463,"2025-26","ACB","HENRI DRELL","JOVENTUT BADALONA","2025-10-05, COV vs JOV",13,10,3,5,1,2,1,1,0,2,2,0,0,0,2,3
"115",104463,"2025-26","ACB","YANNICK KRAAG","JOVENTUT BADALONA","2025-10-05, COV vs JOV",11,4,2,2,0,1,0,0,1,0,1,0,1,0,0,2
"116",104463,"2025-26","ACB","RICKY RUBIO","JOVENTUT BADALONA","2025-10-05, COV vs JOV",19,18,3,4,1,3,9,9,2,1,3,4,3,0,0,2
"117",104463,"2025-26","ACB","LUDDE HAKANSON","JOVENTUT BADALONA","2025-10-05, COV vs JOV",19,5,1,4,1,3,0,0,0,0,0,2,1,0,0,2
"118",104463,"2025-26","ACB","ADRIAN TORRES","JOVENTUT BADALONA","2025-10-05, COV vs JOV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",104463,"2025-26","ACB","MIGUEL ALLEN","JOVENTUT BADALONA","2025-10-05, COV vs JOV",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"120",104463,"2025-26","ACB","ANTE TOMIC","JOVENTUT BADALONA","2025-10-05, COV vs JOV",19,13,5,10,0,0,3,4,6,2,8,2,0,1,0,0
"121",104464,"2025-26","ACB","TREY LYLES","REAL MADRID","2025-10-05, RMB vs DGC",23,10,1,4,2,4,2,2,4,0,4,1,0,0,2,1
"122",104464,"2025-26","ACB","DAVID KRAMER","REAL MADRID","2025-10-05, RMB vs DGC",18,10,2,3,2,5,0,0,1,3,4,0,0,2,0,2
"123",104464,"2025-26","ACB","FACU CAMPAZZO","REAL MADRID","2025-10-05, RMB vs DGC",24,6,1,2,1,3,1,2,3,0,3,9,1,4,0,3
"124",104464,"2025-26","ACB","MARIO HEZONJA","REAL MADRID","2025-10-05, RMB vs DGC",23,13,2,5,3,4,0,0,3,0,3,2,0,0,0,1
"125",104464,"2025-26","ACB","EDY TAVARES","REAL MADRID","2025-10-05, RMB vs DGC",23,6,3,4,0,0,0,0,3,2,5,1,2,0,0,2
"126",104464,"2025-26","ACB","ALBERTO ABALDE","REAL MADRID","2025-10-05, RMB vs DGC",17,5,0,3,1,2,2,2,3,0,3,2,1,2,0,3
"127",104464,"2025-26","ACB","CHUMA OKEKE","REAL MADRID","2025-10-05, RMB vs DGC",21,6,0,1,2,5,0,0,0,1,1,1,0,0,2,2
"128",104464,"2025-26","ACB","IZAN ALMANSA","REAL MADRID","2025-10-05, RMB vs DGC",12,6,3,4,0,0,0,0,2,0,2,1,0,1,0,2
"129",104464,"2025-26","ACB","BRUNO FERNANDO","REAL MADRID","2025-10-05, RMB vs DGC",6,1,0,0,0,0,1,2,1,0,1,1,1,1,0,3
"130",104464,"2025-26","ACB","SERGIO LLULL","REAL MADRID","2025-10-05, RMB vs DGC",21,10,1,1,2,4,2,2,1,0,1,3,1,1,0,2
"131",104464,"2025-26","ACB","ANDRES FELIZ","REAL MADRID","2025-10-05, RMB vs DGC",12,7,2,4,1,2,0,2,0,0,0,1,0,0,0,0
"132",104464,"2025-26","ACB","GUNARS GRINVALDS","REAL MADRID","2025-10-05, RMB vs DGC",1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0
"133",104464,"2025-26","ACB","ISAIAH WONG","DREAMLAND GRAN CANARIA","2025-10-05, RMB vs DGC",15,9,3,4,0,1,3,3,0,0,0,2,0,3,0,3
"134",104464,"2025-26","ACB","ANDREW ALBICY","DREAMLAND GRAN CANARIA","2025-10-05, RMB vs DGC",23,9,0,1,3,5,0,0,1,0,1,3,3,1,0,1
"135",104464,"2025-26","ACB","NICO BRUSSINO","DREAMLAND GRAN CANARIA","2025-10-05, RMB vs DGC",21,0,0,1,0,2,0,0,1,0,1,2,0,3,0,1
"136",104464,"2025-26","ACB","PIERRE PELOS","DREAMLAND GRAN CANARIA","2025-10-05, RMB vs DGC",19,12,4,5,1,1,1,2,2,1,3,0,2,1,1,1
"137",104464,"2025-26","ACB","MIKE TOBEY","DREAMLAND GRAN CANARIA","2025-10-05, RMB vs DGC",26,0,0,1,0,2,0,0,4,0,4,0,0,2,1,2
"138",104464,"2025-26","ACB","LUCAS MANIEMA","DREAMLAND GRAN CANARIA","2025-10-05, RMB vs DGC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",104464,"2025-26","ACB","ERIC VILA","DREAMLAND GRAN CANARIA","2025-10-05, RMB vs DGC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",104464,"2025-26","ACB","ZIGA SAMAR","DREAMLAND GRAN CANARIA","2025-10-05, RMB vs DGC",17,10,2,3,1,3,3,4,1,1,2,2,0,3,0,2
"141",104464,"2025-26","ACB","MIQUEL SALVO","DREAMLAND GRAN CANARIA","2025-10-05, RMB vs DGC",19,2,1,3,0,1,0,0,7,0,7,1,0,1,0,1
"142",104464,"2025-26","ACB","LOUIS LABEYRIE","DREAMLAND GRAN CANARIA","2025-10-05, RMB vs DGC",21,13,1,1,3,6,2,2,2,1,3,0,0,0,0,1
"143",104464,"2025-26","ACB","KUR KUATH","DREAMLAND GRAN CANARIA","2025-10-05, RMB vs DGC",14,9,4,8,0,0,1,1,2,0,2,0,0,0,2,1
"144",104464,"2025-26","ACB","BRAIAN ANGOLA","DREAMLAND GRAN CANARIA","2025-10-05, RMB vs DGC",24,7,2,3,1,6,0,2,3,3,6,6,2,1,0,5
"145",104465,"2025-26","ACB","DEVIN ROBINSON","CASADEMONT ZARAGOZA","2025-10-05, CAZ vs BKN",28,16,8,15,0,2,0,0,9,2,11,1,0,3,0,3
"146",104465,"2025-26","ACB","TRAE BELL-HAYNES","CASADEMONT ZARAGOZA","2025-10-05, CAZ vs BKN",29,26,8,10,2,5,4,5,0,1,1,6,1,4,0,3
"147",104465,"2025-26","ACB","SANTI YUSTA","CASADEMONT ZARAGOZA","2025-10-05, CAZ vs BKN",22,14,3,3,2,6,2,2,1,2,3,4,1,0,0,2
"148",104465,"2025-26","ACB","BOJAN DUBLJEVIC","CASADEMONT ZARAGOZA","2025-10-05, CAZ vs BKN",17,2,1,2,0,2,0,0,4,1,5,1,1,0,0,1
"149",104465,"2025-26","ACB","DJ STEPHENS","CASADEMONT ZARAGOZA","2025-10-05, CAZ vs BKN",19,8,4,4,0,2,0,0,3,0,3,0,2,1,1,3
"150",104465,"2025-26","ACB","MARCO SPISSU","CASADEMONT ZARAGOZA","2025-10-05, CAZ vs BKN",17,5,0,1,1,2,2,2,1,0,1,3,0,3,0,3
"151",104465,"2025-26","ACB","ERIK STEVENSON","CASADEMONT ZARAGOZA","2025-10-05, CAZ vs BKN",4,0,0,0,0,2,0,0,1,0,1,0,0,1,0,1
"152",104465,"2025-26","ACB","LUCAS LANGARITA","CASADEMONT ZARAGOZA","2025-10-05, CAZ vs BKN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",104465,"2025-26","ACB","MIGUEL GONZALEZ","CASADEMONT ZARAGOZA","2025-10-05, CAZ vs BKN",18,6,0,1,2,3,0,0,3,3,6,0,0,0,0,3
"154",104465,"2025-26","ACB","JAIME FERNANDEZ","CASADEMONT ZARAGOZA","2025-10-05, CAZ vs BKN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",104465,"2025-26","ACB","JOEL SORIANO","CASADEMONT ZARAGOZA","2025-10-05, CAZ vs BKN",22,19,7,11,0,0,5,9,2,3,5,2,0,0,0,4
"156",104465,"2025-26","ACB","JOAQUIN RODRIGUEZ","CASADEMONT ZARAGOZA","2025-10-05, CAZ vs BKN",24,11,3,7,1,2,2,4,3,2,5,7,3,1,0,0
