GAME_ID,SEASON,LEAGUE,PLAYER,TEAM,CODE,MATCHUP,MIN,PTS,2PM,2PA,3PM,3PA,FTM,FTA,DREB,OREB,REB,AST,STL,TOV,BLK,PF
5,2025-26,Eurocup,AGUSTIN UBAL,MAN,MAN,"2025-10-01, LJU vs MAN",17,2,0,1,0,2,2,2,4,0,4,0,1,1,1,1
5,2025-26,Eurocup,MARCIS STEINBERGS,MAN,MAN,"2025-10-01, LJU vs MAN",15,8,1,2,2,3,0,2,2,1,3,0,0,0,0,2
5,2025-26,Eurocup,GUSTAV KNUDSEN,MAN,MAN,"2025-10-01, LJU vs MAN",7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
5,2025-26,Eurocup,LOUIS OLINDE,MAN,MAN,"2025-10-01, LJU vs MAN",26,11,2,5,2,3,1,2,1,2,3,1,1,1,0,2
5,2025-26,Eurocup,RETIN OBASOHAN,MAN,MAN,"2025-10-01, LJU vs MAN",22,5,2,4,0,0,1,3,2,0,2,0,0,2,0,3
5,2025-26,Eurocup,GRANT GOLDEN,MAN,MAN,"2025-10-01, LJU vs MAN",22,10,5,8,0,0,0,0,6,3,9,4,2,1,1,4
5,2025-26,Eurocup,ARCHANGE IZAW-BOLAVIE,MAN,MAN,"2025-10-01, LJU vs MAN",9,2,1,3,0,0,0,0,0,0,0,0,0,2,0,1
5,2025-26,Eurocup,DANI PEREZ,MAN,MAN,"2025-10-01, LJU vs MAN",14,5,1,2,1,1,0,0,2,0,2,3,0,5,0,4
5,2025-26,Eurocup,ALFONSO PLUMMER,MAN,MAN,"2025-10-01, LJU vs MAN",10,0,0,1,0,1,0,0,1,0,1,0,0,2,0,3
6,2025-26,Eurocup,OVIE SOKO,LLI,LLI,"2025-10-02, LLI vs BUD",8,2,1,1,0,0,0,0,1,1,2,0,0,2,0,4
6,2025-26,Eurocup,JOEL SCOTT,LLI,LLI,"2025-10-02, LLI vs BUD",26,5,1,7,1,4,0,0,3,2,5,1,0,3,1,3
6,2025-26,Eurocup,AMIN ADAMU,LLI,LLI,"2025-10-02, LLI vs BUD",7,4,2,3,0,1,0,0,1,0,1,0,0,0,0,1
6,2025-26,Eurocup,MO SOLUADE,LLI,LLI,"2025-10-02, LLI vs BUD",21,3,0,0,1,3,0,0,2,1,3,2,1,1,1,2
6,2025-26,Eurocup,ETHAN PRICE,LLI,LLI,"2025-10-02, LLI vs BUD",5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6,2025-26,Eurocup,JOHNATHAN WILLIAMS,LLI,LLI,"2025-10-02, LLI vs BUD",25,7,2,6,0,0,3,6,4,4,8,0,1,3,0,1
6,2025-26,Eurocup,KAROLIS LUKOSIUNAS,LLI,LLI,"2025-10-02, LLI vs BUD",16,5,1,1,1,6,0,0,1,2,3,0,1,1,0,2
6,2025-26,Eurocup,AARYN RAI,LLI,LLI,"2025-10-02, LLI vs BUD",15,6,0,1,2,3,0,0,0,0,0,1,0,0,0,2
6,2025-26,Eurocup,TARIK PHILLIP,LLI,LLI,"2025-10-02, LLI vs BUD",19,5,2,8,0,0,1,5,3,1,4,2,1,2,0,1
6,2025-26,Eurocup,KAMERON MCGUSTY,LLI,LLI,"2025-10-02, LLI vs BUD",31,13,5,11,1,2,0,0,4,1,5,5,3,2,0,1
6,2025-26,Eurocup,DEANE WILLIAMS,LLI,LLI,"2025-10-02, LLI vs BUD",13,3,0,0,1,3,0,0,2,0,2,0,0,1,0,5
6,2025-26,Eurocup,SHAVAR REYNOLDS JR,LLI,LLI,"2025-10-02, LLI vs BUD",13,4,2,3,0,1,0,0,0,0,0,0,0,0,0,2
6,2025-26,Eurocup,RASHEED SULAIMON,BUD,BUD,"2025-10-02, LLI vs BUD",23,12,2,4,2,3,2,2,5,0,5,2,2,1,0,3
6,2025-26,Eurocup,FLETCHER MAGEE,BUD,BUD,"2025-10-02, LLI vs BUD",13,5,0,1,1,2,2,2,1,0,1,1,0,1,0,2
6,2025-26,Eurocup,SKYLAR MAYS,BUD,BUD,"2025-10-02, LLI vs BUD",15,12,3,3,2,4,0,0,2,0,2,1,0,0,0,3
6,2025-26,Eurocup,JAMES THOMPSON,BUD,BUD,"2025-10-02, LLI vs BUD",16,6,2,4,0,0,2,5,2,1,3,0,0,1,0,1
6,2025-26,Eurocup,NIKOLA TANASKOVIC,BUD,BUD,"2025-10-02, LLI vs BUD",24,13,6,10,0,1,1,1,4,2,6,3,1,1,0,2
