GAME_ID	SEASON	LEAGUE	PLAYER	TEAM	MATCHUP	MIN	PTS	2PM	2PA	3PM	3PA	FTA	FTM	DREB	OREB	REB	AST	STL	BLK	TOV	PF
2736922	2025-26	TBSL	SEHMUS HAZER	ANADOLU EFES	2025-09-26, EFS vs ERK	27	16	5	5	1	2	6	3	2	0	2	3	1	0	1	3
2736922	2025-26	TBSL	JORDAN LOYD	ANADOLU EFES	2025-09-26, EFS vs ERK	21	4	1	3	0	4	3	2	6	0	6	1	0	0	2	2
2736922	2025-26	TBSL	RUZGAR FENEMEN	ANADOLU EFES	2025-09-26, EFS vs ERK	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2736922	2025-26	TBSL	NICK WEILER-BABB	ANADOLU EFES	2025-09-26, EFS vs ERK	26	2	1	1	0	2	0	0	4	0	4	8	1	0	3	1
2736922	2025-26	TBSL	GEORGIOS PAPAGIANNIS	ANADOLU EFES	2025-09-26, EFS vs ERK	18	8	3	3	0	1	2	2	1	1	2	5	0	1	2	4
2736922	2025-26	TBSL	ISAIA CORDINIER	ANADOLU EFES	2025-09-26, EFS vs ERK	27	16	4	6	2	4	2	2	4	3	7	6	0	1	6	4
2736922	2025-26	TBSL	ROLANDS SMITS	ANADOLU EFES	2025-09-26, EFS vs ERK	16	7	2	5	0	0	4	3	2	4	6	0	0	0	0	1
2736922	2025-26	TBSL	BRICE DESSERT	ANADOLU EFES	2025-09-26, EFS vs ERK	15	11	4	4	0	0	4	3	6	0	6	1	0	1	0	1
2736922	2025-26	TBSL	COLE SWIDER	ANADOLU EFES	2025-09-26, EFS vs ERK	9	8	1	2	2	3	0	0	0	0	0	0	0	0	0	2
2736922	2025-26	TBSL	ERCAN OSMANI	ANADOLU EFES	2025-09-26, EFS vs ERK	23	14	2	2	2	6	4	4	5	2	7	2	0	0	0	0
2736922	2025-26	TBSL	ERKAN YILMAZ	ANADOLU EFES	2025-09-26, EFS vs ERK	17	4	2	2	0	3	0	0	1	0	1	1	1	0	0	2
2736922	2025-26	TBSL	JORDON CRAWFORD	SAFIPORT EROKSPOR	2025-09-26, EFS vs ERK	27	17	2	6	2	8	7	7	2	1	3	5	1	0	2	1
2736922	2025-26	TBSL	ERTEN GAZI	SAFIPORT EROKSPOR	2025-09-26, EFS vs ERK	8	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0
2736922	2025-26	TBSL	LANGSTON GALLOWAY	SAFIPORT EROKSPOR	2025-09-26, EFS vs ERK	22	10	2	5	2	6	0	0	4	1	5	1	1	0	1	1
2736922	2025-26	TBSL	JEREMY SIMMONS	SAFIPORT EROKSPOR	2025-09-26, EFS vs ERK	19	6	3	4	0	0	0	0	1	0	1	0	1	1	0	2
2736922	2025-26	TBSL	PETR CORNELIE	SAFIPORT EROKSPOR	2025-09-26, EFS vs ERK	11	3	1	3	0	3	2	1	0	2	2	0	1	0	0	2
2736922	2025-26	TBSL	TRE'SHAWN THURMAN	SAFIPORT EROKSPOR	2025-09-26, EFS vs ERK	24	9	2	2	1	2	4	2	2	0	2	2	0	0	2	3
2736922	2025-26	TBSL	EGEHAN ARNA	SAFIPORT EROKSPOR	2025-09-26, EFS vs ERK	34	5	1	4	1	4	0	0	3	2	5	3	1	0	0	3
2736922	2025-26	TBSL	JERMAINE LOVE	SAFIPORT EROKSPOR	2025-09-26, EFS vs ERK	30	21	7	10	0	2	9	7	3	1	4	3	4	0	3	3
2736922	2025-26	TBSL	JAKEENAN TYELLE GANT	SAFIPORT EROKSPOR	2025-09-26, EFS vs ERK	17	3	0	1	1	5	0	0	1	1	2	0	1	0	2	2
2736922	2025-26	TBSL	METEHAN AKYEL	SAFIPORT EROKSPOR	2025-09-26, EFS vs ERK	8	2	1	1	0	0	0	0	1	3	4	0	0	0	0	3
2714807	2025-26	TBSL	CALEB HOMESLEY	BAHCESEHIR KOLEJI	2025-09-27, BSK vs GSM	23	8	0	3	1	5	6	5	2	0	2	6	1	1	2	2
2714807	2025-26	TBSL	BALSA KOPRIVICA	BAHCESEHIR KOLEJI	2025-09-27, BSK vs GSM	9	5	2	2	0	0	1	1	2	0	2	0	0	0	0	4
2714807	2025-26	TBSL	MATTHEW MITCHELL II	BAHCESEHIR KOLEJI	2025-09-27, BSK vs GSM	19	4	1	2	0	2	2	2	2	2	4	1	0	0	1	1
2714807	2025-26	TBSL	MALACHI FLYNN	BAHCESEHIR KOLEJI	2025-09-27, BSK vs GSM	29	23	4	9	4	7	4	3	2	1	3	4	0	0	1	1
2714807	2025-26	TBSL	MATEUSZ PONITKA	BAHCESEHIR KOLEJI	2025-09-27, BSK vs GSM	27	15	6	9	0	3	4	3	0	3	3	0	1	1	2	2
2714807	2025-26	TBSL	ISMET AKPINAR	BAHCESEHIR KOLEJI	2025-09-27, BSK vs GSM	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2714807	2025-26	TBSL	TREVION WILLIAMS	BAHCESEHIR KOLEJI	2025-09-27, BSK vs GSM	31	15	5	10	0	0	8	5	14	6	20	3	0	0	1	2
2714807	2025-26	TBSL	KENAN SIPAHI	BAHCESEHIR KOLEJI	2025-09-27, BSK vs GSM	19	8	1	2	1	1	4	3	1	0	1	1	1	0	1	0
2714807	2025-26	TBSL	GOKTUG BAS	BAHCESEHIR KOLEJI	2025-09-27, BSK vs GSM	17	2	1	2	0	1	0	0	0	3	3	0	1	1	1	4
2714807	2025-26	TBSL	HUNTER HALE	BAHCESEHIR KOLEJI	2025-09-27, BSK vs GSM	22	13	0	0	3	5	4	4	0	0	0	1	0	1	1	3
2714807	2025-26	TBSL	ERRICK MC COLLUM	GALATASARAY MCT TECHNIC	2025-09-27, BSK vs GSM	28	11	1	5	2	8	4	3	3	2	5	1	0	0	1	4
2714807	2025-26	TBSL	TIBET GORENER	GALATASARAY MCT TECHNIC	2025-09-27, BSK vs GSM	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
2714807	2025-26	TBSL	WILLIAM CUMMINGS	GALATASARAY MCT TECHNIC	2025-09-27, BSK vs GSM	28	10	4	7	0	2	2	2	2	2	4	7	0	0	2	4
2714807	2025-26	TBSL	ROBINSON JR MEEKS	GALATASARAY MCT TECHNIC	2025-09-27, BSK vs GSM	14	5	0	1	1	2	2	2	1	2	3	0	1	0	0	0
2714807	2025-26	TBSL	RIDVAN ONCEL	GALATASARAY MCT TECHNIC	2025-09-27, BSK vs GSM	13	0	0	3	0	1	0	0	1	0	1	2	0	0	3	3
2714807	2025-26	TBSL	JAMES PALMER JR	GALATASARAY MCT TECHNIC	2025-09-27, BSK vs GSM	27	27	6	7	4	8	4	3	1	1	2	1	0	0	2	4
2714807	2025-26	TBSL	CHRISTIAN BISHOP	GALATASARAY MCT TECHNIC	2025-09-27, BSK vs GSM	14	7	3	3	0	0	1	1	2	2	4	0	1	0	0	2
2714807	2025-26	TBSL	AHMET BUGRAHAN TUNCER	GALATASARAY MCT TECHNIC	2025-09-27, BSK vs GSM	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
2714807	2025-26	TBSL	FREDERICK GILLESPIE II	GALATASARAY MCT TECHNIC	2025-09-27, BSK vs GSM	5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
2714807	2025-26	TBSL	FABIAN WHITE JR	GALATASARAY MCT TECHNIC	2025-09-27, BSK vs GSM	34	18	5	8	2	5	2	2	7	2	9	1	2	0	0	3
2714807	2025-26	TBSL	MUHSIN YASAR	GALATASARAY MCT TECHNIC	2025-09-27, BSK vs GSM	21	8	3	5	0	0	3	2	1	0	1	2	3	1	1	3
2715206	2025-26	TBSL	JONAH MATHEWS	BESIKTAS GAIN	2025-09-27, BJK vs TTK	28	10	2	7	2	7	0	0	2	1	3	1	2	0	4	3
2715206	2025-26	TBSL	DEVON DOTSON	BESIKTAS GAIN	2025-09-27, BJK vs TTK	20	8	1	3	2	6	0	0	3	0	3	6	0	0	0	3
2715206	2025-26	TBSL	ISMAEL KAMAGATE	BESIKTAS GAIN	2025-09-27, BJK vs TTK	12	0	0	2	0	0	0	0	1	3	4	0	1	0	3	1
2715206	2025-26	TBSL	BERK UGURLU	BESIKTAS GAIN	2025-09-27, BJK vs TTK	20	6	3	7	0	1	0	0	4	0	4	4	1	0	0	2
2715206	2025-26	TBSL	YIGIT ARSLAN	BESIKTAS GAIN	2025-09-27, BJK vs TTK	21	11	1	1	3	6	0	0	3	0	3	0	0	0	0	4
2715206	2025-26	TBSL	BRYNTON LEMAR	BESIKTAS GAIN	2025-09-27, BJK vs TTK	12	7	2	2	1	3	2	0	1	0	1	1	1	0	1	0
2715206	2025-26	TBSL	CANBERK KUS	BESIKTAS GAIN	2025-09-27, BJK vs TTK	8	8	1	1	2	2	0	0	0	1	1	1	0	0	0	4
2715206	2025-26	TBSL	ANTHONY BROWN	BESIKTAS GAIN	2025-09-27, BJK vs TTK	19	14	3	4	2	5	2	2	1	0	1	0	1	0	0	2
2715206	2025-26	TBSL	VITTORIO BROWN	BESIKTAS GAIN	2025-09-27, BJK vs TTK	32	4	2	5	0	3	0	0	2	0	2	4	0	1	1	4
2715206	2025-26	TBSL	ANTE ZIZIC	BESIKTAS GAIN	2025-09-27, BJK vs TTK	28	9	3	5	0	0	6	3	5	5	10	1	1	0	2	2
2715206	2025-26	TBSL	MICHAEL JADEN DEVOE	TURK TELEKOM	2025-09-27, BJK vs TTK	5	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0
2715206	2025-26	TBSL	KYLE ALLMAN	TURK TELEKOM	2025-09-27, BJK vs TTK	28	18	4	9	2	4	5	4	6	0	6	2	0	2	3	0
2715206	2025-26	TBSL	BERKAN DURMAZ	TURK TELEKOM	2025-09-27, BJK vs TTK	16	4	2	3	0	1	1	0	3	2	5	0	0	0	0	2
2715206	2025-26	TBSL	EMIRCAN KOSUT	TURK TELEKOM	2025-09-27, BJK vs TTK	6	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2
2715206	2025-26	TBSL	ATA KAHRAMAN	TURK TELEKOM	2025-09-27, BJK vs TTK	5	2	1	2	0	1	0	0	0	0	0	0	1	0	0	0
2715206	2025-26	TBSL	JORDAN USHER	TURK TELEKOM	2025-09-27, BJK vs TTK	20	8	3	4	0	2	2	2	2	0	2	0	1	0	1	0
2715206	2025-26	TBSL	JALEEN SMITH	TURK TELEKOM	2025-09-27, BJK vs TTK	31	5	1	4	1	4	0	0	1	0	1	5	1	0	3	3
2715206	2025-26	TBSL	MARKO SIMONOVIC	TURK TELEKOM	2025-09-27, BJK vs TTK	23	12	4	6	0	2	4	4	1	3	4	0	1	1	1	1
2715206	2025-26	TBSL	DOGUS OZDEMIROGLU	TURK TELEKOM	2025-09-27, BJK vs TTK	32	3	0	5	0	5	4	3	8	2	10	2	2	1	5	4
2715206	2025-26	TBSL	YAVUZ GULTEKIN	TURK TELEKOM	2025-09-27, BJK vs TTK	10	4	2	2	0	0	0	0	1	1	2	1	0	0	0	0
2715206	2025-26	TBSL	KRISTEON LAMAR BANKSTON	TURK TELEKOM	2025-09-27, BJK vs TTK	26	16	4	4	0	1	9	8	3	4	7	2	1	3	0	4
2714806	2025-26	TBSL	OZGUR CENGIZ	TOFAS	2025-09-27, TOF vs FBB	9	2	1	1	0	0	0	0	0	0	0	0	0	0	0	3
2714806	2025-26	TBSL	ALEX PEREZ	TOFAS	2025-09-27, TOF vs FBB	31	4	2	6	0	2	1	0	2	0	2	7	0	0	3	1
2714806	2025-26	TBSL	YIGITCAN SAYBIR	TOFAS	2025-09-27, TOF vs FBB	29	16	7	9	0	1	2	2	2	3	5	0	0	0	0	2
2714806	2025-26	TBSL	SHAQWAN MALIC WHALEY	TOFAS	2025-09-27, TOF vs FBB	15	1	0	1	0	0	2	1	4	1	5	1	0	0	1	2
2714806	2025-26	TBSL	TOLGA GECIM	TOFAS	2025-09-27, TOF vs FBB	28	5	0	0	1	2	2	2	4	0	4	10	1	0	1	3
2714806	2025-26	TBSL	WARREN LYNN KIDD JR	TOFAS	2025-09-27, TOF vs FBB	12	14	5	7	0	0	6	4	2	2	4	0	1	0	0	1
2714806	2025-26	TBSL	MAXWELL ROBERT LEWIS III	TOFAS	2025-09-27, TOF vs FBB	7	2	1	1	0	0	0	0	0	0	0	0	0	0	0	4
2714806	2025-26	TBSL	MAREK BLAZEVIC	TOFAS	2025-09-27, TOF vs FBB	24	21	9	11	0	0	4	3	3	2	5	4	0	1	1	1
2714806	2025-26	TBSL	HUGO BESSON	TOFAS	2025-09-27, TOF vs FBB	20	6	3	6	0	6	0	0	1	0	1	3	0	0	1	1
2714806	2025-26	TBSL	JOSEPH ELLIOTTE THOMASSON JR	TOFAS	2025-09-27, TOF vs FBB	26	9	4	6	0	3	3	1	5	2	7	2	1	0	1	2
2714806	2025-26	TBSL	ARMANDO BACOT JR	FENERBAHCE BEKO	2025-09-27, TOF vs FBB	24	10	4	5	0	0	3	2	2	3	5	2	0	1	0	2
2714806	2025-26	TBSL	JAMES METECAN BIRSEN	FENERBAHCE BEKO	2025-09-27, TOF vs FBB	12	7	3	3	0	3	1	1	1	1	2	0	1	0	0	4
2714806	2025-26	TBSL	NICOLO MELLI	FENERBAHCE BEKO	2025-09-27, TOF vs FBB	22	3	1	6	0	1	2	1	7	4	11	2	0	0	0	3
2714806	2025-26	TBSL	TALEN JALEE TUCKER	FENERBAHCE BEKO	2025-09-27, TOF vs FBB	24	24	7	10	2	6	6	4	2	2	4	7	1	0	3	4
2714806	2025-26	TBSL	MELIH MAHMUTOGLU	FENERBAHCE BEKO	2025-09-27, TOF vs FBB	24	5	0	1	1	4	2	2	3	1	4	1	0	0	0	1
2714806	2025-26	TBSL	BRANDON ELLIOTT BOSTON JR	FENERBAHCE BEKO	2025-09-27, TOF vs FBB	15	2	1	6	0	0	2	0	0	3	3	0	0	0	0	2
2714806	2025-26	TBSL	ONURALP BITIM	FENERBAHCE BEKO	2025-09-27, TOF vs FBB	23	9	1	2	2	4	1	1	3	0	3	0	1	0	0	3
2714806	2025-26	TBSL	DEVON HALL	FENERBAHCE BEKO	2025-09-27, TOF vs FBB	28	10	5	7	0	5	0	0	0	1	1	4	0	0	2	0
2714806	2025-26	TBSL	ARTURS ZAGARS	FENERBAHCE BEKO	2025-09-27, TOF vs FBB	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
2714806	2025-26	TBSL	BONZIE COLSON II	FENERBAHCE BEKO	2025-09-27, TOF vs FBB	23	8	2	6	1	3	2	1	3	2	5	0	2	0	2	0
2714805	2025-26	TBSL	KEREM SOYUCAYLI	ALIAGA PETKIM SPOR	2025-09-28, PTK vs KSK	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2714805	2025-26	TBSL	BORAN GULER	ALIAGA PETKIM SPOR	2025-09-28, PTK vs KSK	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
2714805	2025-26	TBSL	STANLEY MACE WHITTAKER JR	ALIAGA PETKIM SPOR	2025-09-28, PTK vs KSK	25	6	0	3	2	2	0	0	2	0	2	6	0	0	5	3
2714805	2025-26	TBSL	DAVID TINSLEY EGHOSA EFIANAYI JR	ALIAGA PETKIM SPOR	2025-09-28, PTK vs KSK	28	16	3	3	2	6	4	4	5	0	5	7	0	0	1	0
2714805	2025-26	TBSL	YANNICK FRANKE	ALIAGA PETKIM SPOR	2025-09-28, PTK vs KSK	28	10	1	3	2	7	2	2	1	3	4	2	1	0	5	2
2714805	2025-26	TBSL	ROBERTS BLUMBERGS	ALIAGA PETKIM SPOR	2025-09-28, PTK vs KSK	15	7	1	1	1	3	2	2	4	0	4	1	0	0	0	3
2714805	2025-26	TBSL	MUSTAFA KURTULDUM	ALIAGA PETKIM SPOR	2025-09-28, PTK vs KSK	8	4	1	1	0	0	2	2	0	0	0	0	0	0	1	2
2714805	2025-26	TBSL	UZODINMA UTOMI	ALIAGA PETKIM SPOR	2025-09-28, PTK vs KSK	16	15	3	3	3	5	0	0	4	0	4	0	1	0	1	4
2714805	2025-26	TBSL	YUNUS EMRE SONSIRMA	ALIAGA PETKIM SPOR	2025-09-28, PTK vs KSK	23	6	1	2	1	1	2	1	5	0	5	3	2	0	3	0
2714805	2025-26	TBSL	TROY SAV	ALIAGA PETKIM SPOR	2025-09-28, PTK vs KSK	15	2	1	2	0	0	0	0	3	1	4	0	0	0	0	3
2714805	2025-26	TBSL	MARTYNAS SAJUS	ALIAGA PETKIM SPOR	2025-09-28, PTK vs KSK	25	19	8	9	0	0	5	3	2	1	3	1	1	2	2	1
2714805	2025-26	TBSL	JEHYVE FLOYD	ALIAGA PETKIM SPOR	2025-09-28, PTK vs KSK	15	0	0	1	0	0	0	0	4	1	5	3	0	3	0	2
2714805	2025-26	TBSL	MICHAEL JARADE MOORE	KARSIYAKA	2025-09-28, PTK vs KSK	35	9	4	5	0	4	1	1	2	2	4	3	0	0	0	1
2714805	2025-26	TBSL	SAMET GEYIK	KARSIYAKA	2025-09-28, PTK vs KSK	23	19	6	11	1	1	4	4	1	3	4	0	0	0	1	1
2714805	2025-26	TBSL	CHRISTOPHER XAVIER CHIOZZA	KARSIYAKA	2025-09-28, PTK vs KSK	31	17	0	2	5	11	2	2	4	0	4	9	2	0	2	4
2714805	2025-26	TBSL	AKIF EGEMEN GUVEN	KARSIYAKA	2025-09-28, PTK vs KSK	17	8	4	8	0	0	0	0	6	1	7	0	1	1	0	1
2714805	2025-26	TBSL	CHARLES MAURICE MANNING JR	KARSIYAKA	2025-09-28, PTK vs KSK	33	4	2	9	0	1	1	0	1	1	2	4	0	0	4	2
2714805	2025-26	TBSL	RICKY LAFREDRICK TARRANT JR	KARSIYAKA	2025-09-28, PTK vs KSK	21	5	1	4	0	0	4	3	0	0	0	5	2	0	2	3
2714805	2025-26	TBSL	EGE OZCELIK	KARSIYAKA	2025-09-28, PTK vs KSK	10	2	0	0	0	3	2	2	0	0	0	0	2	0	0	1
2714805	2025-26	TBSL	JUSTIN ALSTON	KARSIYAKA	2025-09-28, PTK vs KSK	18	5	1	2	1	3	0	0	1	1	2	0	1	0	1	2
2714805	2025-26	TBSL	MERT CELEP	KARSIYAKA	2025-09-28, PTK vs KSK	13	4	1	2	0	0	4	2	3	0	3	0	2	0	0	3
2715208	2025-26	TBSL	MARCQUISE REED	TRABZONSPOR	2025-09-28, TRB vs BÇB	20	15	4	9	1	1	6	4	2	0	2	6	1	0	0	3
2715208	2025-26	TBSL	DENOVE OCTAVON GRANT	TRABZONSPOR	2025-09-28, TRB vs BÇB	18	11	3	8	1	6	2	2	2	0	2	4	0	0	1	0
2715208	2025-26	TBSL	TRES TINKLE	TRABZONSPOR	2025-09-28, TRB vs BÇB	13	6	2	2	0	0	2	2	3	0	3	0	1	0	0	2
2715208	2025-26	TBSL	ISMAIL CEM ULUSOY	TRABZONSPOR	2025-09-28, TRB vs BÇB	22	9	1	5	2	4	1	1	0	1	1	4	1	0	0	3
2715208	2025-26	TBSL	JITAURIOUS TYKYVION GORDON	TRABZONSPOR	2025-09-28, TRB vs BÇB	27	14	5	8	1	5	2	1	3	2	5	5	1	0	0	1
2715208	2025-26	TBSL	BERK DEMIR	TRABZONSPOR	2025-09-28, TRB vs BÇB	27	5	1	1	1	4	0	0	4	1	5	0	0	1	1	3
2715208	2025-26	TBSL	OKBEN ULUBAY	TRABZONSPOR	2025-09-28, TRB vs BÇB	16	6	3	3	0	2	0	0	1	1	2	1	1	1	0	2
2715208	2025-26	TBSL	AKWASI YEBOAH	TRABZONSPOR	2025-09-28, TRB vs BÇB	17	5	1	1	1	1	0	0	2	3	5	0	0	0	1	2
2715208	2025-26	TBSL	EGE ARAR	TRABZONSPOR	2025-09-28, TRB vs BÇB	5	2	1	1	0	0	2	0	1	2	3	0	0	2	0	0
2715208	2025-26	TBSL	KARLIS SILINS	TRABZONSPOR	2025-09-28, TRB vs BÇB	10	8	1	2	2	2	0	0	2	1	3	0	0	0	0	1
2715208	2025-26	TBSL	ANGEL LUIS DELGADO ASTACIO	TRABZONSPOR	2025-09-28, TRB vs BÇB	24	13	5	7	0	0	5	3	5	3	8	2	4	1	0	1
2715208	2025-26	TBSL	JALEN LECQUE	ONVO BUYUKCEKMECE BASKETBOL	2025-09-28, TRB vs BÇB	33	13	3	10	1	4	6	4	2	1	3	1	0	1	3	3
2715208	2025-26	TBSL	KEYE JORD VAN DER VUURST DE VRIES	ONVO BUYUKCEKMECE BASKETBOL	2025-09-28, TRB vs BÇB	27	13	1	2	2	5	5	5	2	0	2	6	0	0	2	5
2715208	2025-26	TBSL	YIGIT OZKAN	ONVO BUYUKCEKMECE BASKETBOL	2025-09-28, TRB vs BÇB	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2715208	2025-26	TBSL	METIN TUREN	ONVO BUYUKCEKMECE BASKETBOL	2025-09-28, TRB vs BÇB	12	3	0	0	1	1	0	0	3	0	3	2	1	1	1	3
2715208	2025-26	TBSL	SHAWN ONEAL PIPES JR	ONVO BUYUKCEKMECE BASKETBOL	2025-09-28, TRB vs BÇB	23	19	6	8	2	6	2	1	4	0	4	3	0	0	5	1
2715208	2025-26	TBSL	CAN KAAN TURGUT	ONVO BUYUKCEKMECE BASKETBOL	2025-09-28, TRB vs BÇB	4	3	1	4	0	0	1	1	0	3	3	0	0	0	0	0
2715208	2025-26	TBSL	EVAN BRUINSMA	ONVO BUYUKCEKMECE BASKETBOL	2025-09-28, TRB vs BÇB	34	18	3	6	4	4	0	0	4	3	7	1	0	0	2	3
2715208	2025-26	TBSL	ABDOU AZIZ BANDAOGO	ONVO BUYUKCEKMECE BASKETBOL	2025-09-28, TRB vs BÇB	7	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
2715208	2025-26	TBSL	MUHAMMED DOGAN SENLI	ONVO BUYUKCEKMECE BASKETBOL	2025-09-28, TRB vs BÇB	27	4	1	4	0	1	2	2	1	2	3	0	0	2	0	4
2715208	2025-26	TBSL	JARON JOHNSON	ONVO BUYUKCEKMECE BASKETBOL	2025-09-28, TRB vs BÇB	30	3	0	1	1	6	0	0	3	0	3	2	0	0	0	3
2715207	2025-26	TBSL	JAYDEN AMARI SCRUBB	GLINT MANISA BASKET	2025-09-28, MNS vs MSK	18	2	1	2	0	3	0	0	1	1	2	2	2	0	1	3
2715207	2025-26	TBSL	DAYSHON SMITH	GLINT MANISA BASKET	2025-09-28, MNS vs MSK	28	11	1	2	0	3	9	9	2	0	2	4	2	0	3	1
2715207	2025-26	TBSL	BATU ERYURTLU	GLINT MANISA BASKET	2025-09-28, MNS vs MSK	6	1	0	0	0	1	2	1	1	0	1	0	0	0	0	0
2715207	2025-26	TBSL	YIGIT ONAN	GLINT MANISA BASKET	2025-09-28, MNS vs MSK	27	10	3	8	1	2	2	1	5	1	6	0	1	0	1	4
2715207	2025-26	TBSL	JUDAH MINTZ	GLINT MANISA BASKET	2025-09-28, MNS vs MSK	24	9	2	9	1	3	5	2	0	0	0	1	0	0	2	2
2715207	2025-26	TBSL	BUGRA CAL	GLINT MANISA BASKET	2025-09-28, MNS vs MSK	11	4	2	3	0	2	0	0	0	0	0	0	0	2	1	1
2715207	2025-26	TBSL	KRISTUPAS ZEMAITIS	GLINT MANISA BASKET	2025-09-28, MNS vs MSK	26	4	2	2	0	1	0	0	3	0	3	2	0	0	1	0
2715207	2025-26	TBSL	ERIC ISAIAH MOBLEY	GLINT MANISA BASKET	2025-09-28, MNS vs MSK	23	10	4	6	0	2	2	2	2	3	5	1	2	0	0	2
2715207	2025-26	TBSL	JAYCE JOHNSON	GLINT MANISA BASKET	2025-09-28, MNS vs MSK	17	6	2	7	0	0	4	2	4	4	8	0	0	0	1	1
2715207	2025-26	TBSL	JOAO MARCELLO CARDOSO PEREIRA	GLINT MANISA BASKET	2025-09-28, MNS vs MSK	20	11	5	8	0	2	2	1	3	2	5	1	1	5	1	2
2715207	2025-26	TBSL	ABODUNRIN GABRIEL OLASENI	MERSIN SPOR	2025-09-28, MNS vs MSK	20	4	2	7	0	0	2	0	4	2	6	1	2	1	1	2
2715207	2025-26	TBSL	JUSTIN COBBS	MERSIN SPOR	2025-09-28, MNS vs MSK	17	4	1	4	0	2	2	2	2	0	2	3	2	0	1	1
2715207	2025-26	TBSL	KARTAL OZMIZRAK	MERSIN SPOR	2025-09-28, MNS vs MSK	13	8	0	0	2	4	2	2	1	0	1	2	0	0	0	3
2715207	2025-26	TBSL	RONALD MARCH JR	MERSIN SPOR	2025-09-28, MNS vs MSK	20	16	2	2	4	5	0	0	4	0	4	0	1	1	1	1
2715207	2025-26	TBSL	LEON APAYDIN	MERSIN SPOR	2025-09-28, MNS vs MSK	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
2715207	2025-26	TBSL	ANTHONY COWAN	MERSIN SPOR	2025-09-28, MNS vs MSK	26	14	2	3	2	4	5	4	2	0	2	7	0	0	2	2
2715207	2025-26	TBSL	HAKAN SAYILI	MERSIN SPOR	2025-09-28, MNS vs MSK	12	2	1	2	0	1	0	0	2	2	4	1	0	0	1	1
2715207	2025-26	TBSL	FRANCISCO JAVIER CRUZ SALDIVAR	MERSIN SPOR	2025-09-28, MNS vs MSK	24	15	3	4	3	7	0	0	4	1	5	5	0	0	3	3
2715207	2025-26	TBSL	EFE ERGI TIRPANCI	MERSIN SPOR	2025-09-28, MNS vs MSK	17	5	1	1	1	3	0	0	1	1	2	0	0	0	1	1
2715207	2025-26	TBSL	MUKREMIN DENIZ KILICLI	MERSIN SPOR	2025-09-28, MNS vs MSK	2	0	0	2	0	0	0	0	2	0	2	0	0	0	0	1
2715207	2025-26	TBSL	JACKSON WHITE	MERSIN SPOR	2025-09-28, MNS vs MSK	26	8	4	5	0	0	0	0	4	2	6	1	4	1	0	2
2715207	2025-26	TBSL	BENJAMIN BENTIL	MERSIN SPOR	2025-09-28, MNS vs MSK	20	11	2	5	1	2	4	4	3	0	3	1	0	0	3	4
2715209	2025-26	TBSL	EMRE TANISAN	YUKATEL MERKEZEFENDI BELEDIYESI BASKET	2025-09-29, YMB vs BAR	9	3	0	1	1	2	0	0	3	1	4	0	0	0	0	2
2715209	2025-26	TBSL	SAMUEL GRIFFIN	YUKATEL MERKEZEFENDI BELEDIYESI BASKET	2025-09-29, YMB vs BAR	33	19	4	8	2	2	6	5	0	0	0	1	2	0	3	2
2715209	2025-26	TBSL	KENNETH SMITH JR	YUKATEL MERKEZEFENDI BELEDIYESI BASKET	2025-09-29, YMB vs BAR	29	5	1	4	1	6	0	0	1	0	1	10	0	1	4	2
2715209	2025-26	TBSL	OMER CAN ILYASOGLU	YUKATEL MERKEZEFENDI BELEDIYESI BASKET	2025-09-29, YMB vs BAR	12	1	0	1	0	2	4	1	2	0	2	1	0	0	1	2
2715209	2025-26	TBSL	ROKO BADZIM	YUKATEL MERKEZEFENDI BELEDIYESI BASKET	2025-09-29, YMB vs BAR	16	5	1	2	1	2	0	0	1	0	1	0	1	0	1	1
2715209	2025-26	TBSL	MALCOLM CAZALON	YUKATEL MERKEZEFENDI BELEDIYESI BASKET	2025-09-29, YMB vs BAR	28	15	2	3	3	7	3	2	6	0	6	4	3	0	2	2
2715209	2025-26	TBSL	JOSHUA ARTEE ROBERTS	YUKATEL MERKEZEFENDI BELEDIYESI BASKET	2025-09-29, YMB vs BAR	11	4	2	4	0	0	0	0	2	2	4	0	0	0	1	0
2715209	2025-26	TBSL	JAVONTAE HAWKINS	YUKATEL MERKEZEFENDI BELEDIYESI BASKET	2025-09-29, YMB vs BAR	33	9	1	4	2	5	1	1	8	1	9	1	2	1	1	5
2715209	2025-26	TBSL	MAHIR AGVA	YUKATEL MERKEZEFENDI BELEDIYESI BASKET	2025-09-29, YMB vs BAR	29	14	5	8	0	0	5	4	9	0	9	3	2	1	1	3
