"","GAME_ID","SEASON","LEAGUE","PLAYER","TEAM","MATCHUP","MIN","PTS","2PM","2PA","3PM","3PA","FTM","FTA","DREB","OREB","REB","AST","STL","BLK","TOV","PF"
"1","2003986","2025-26","BBL","NIELS GIFFEY","FC BAYERN MUNCHEN BASKETBALL","2025-09-26, FCB vs JEN",22,13,2,3,3,5,0,0,1,0,1,1,0,1,1,1
"2","2003986","2025-26","BBL","LEON KRATZER","FC BAYERN MUNCHEN BASKETBALL","2025-09-26, FCB vs JEN",19,0,0,2,0,0,0,2,2,0,2,1,2,2,2,3
"3","2003986","2025-26","BBL","OSCAR DA SILVA","FC BAYERN MUNCHEN BASKETBALL","2025-09-26, FCB vs JEN",18,9,4,4,0,0,1,1,1,2,3,3,1,1,2,3
"4","2003986","2025-26","BBL","VLADIMIR LUCIC","FC BAYERN MUNCHEN BASKETBALL","2025-09-26, FCB vs JEN",24,19,3,4,2,4,7,7,6,1,7,1,1,0,1,2
"5","2003986","2025-26","BBL","STEFAN JOVIC","FC BAYERN MUNCHEN BASKETBALL","2025-09-26, FCB vs JEN",21,12,4,4,1,2,1,2,2,2,4,3,1,0,2,0
"6","2003986","2025-26","BBL","ISIAHA MIKE","FC BAYERN MUNCHEN BASKETBALL","2025-09-26, FCB vs JEN",21,2,1,2,0,2,0,0,4,2,6,1,0,0,0,2
"7","2003986","2025-26","BBL","KAMAR BALDWIN","FC BAYERN MUNCHEN BASKETBALL","2025-09-26, FCB vs JEN",24,10,3,6,1,2,1,1,2,0,2,3,2,0,1,0
"8","2003986","2025-26","BBL","JUSTINIAN JESSUP","FC BAYERN MUNCHEN BASKETBALL","2025-09-26, FCB vs JEN",19,11,3,5,1,4,2,2,1,1,2,3,0,0,1,4
"9","2003986","2025-26","BBL","KILIAN MAURICE FISCHER","FC BAYERN MUNCHEN BASKETBALL","2025-09-26, FCB vs JEN",2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"10","2003986","2025-26","BBL","NIKOLAS SERMPEZIS","FC BAYERN MUNCHEN BASKETBALL","2025-09-26, FCB vs JEN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11","2003986","2025-26","BBL","NICLAS NERUDA KODJOE","FC BAYERN MUNCHEN BASKETBALL","2025-09-26, FCB vs JEN",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"12","2003986","2025-26","BBL","XAVIER RATHAN-MAYES","FC BAYERN MUNCHEN BASKETBALL","2025-09-26, FCB vs JEN",25,17,7,9,1,8,0,0,10,1,11,5,1,1,2,2
"13","2003986","2025-26","BBL","ROBIN CHRISTEN","SCIENCE CITY JENA","2025-09-26, FCB vs JEN",14,0,0,0,0,2,0,0,1,0,1,0,1,0,2,2
"14","2003986","2025-26","BBL","KRISTOFER KRAUSE","SCIENCE CITY JENA","2025-09-26, FCB vs JEN",18,4,2,3,0,1,0,0,1,0,1,0,1,0,0,2
"15","2003986","2025-26","BBL","CHRIS CARTER","SCIENCE CITY JENA","2025-09-26, FCB vs JEN",17,4,2,2,0,3,0,0,0,1,1,0,1,0,0,1
"16","2003986","2025-26","BBL","ERIC WASHINGTON","SCIENCE CITY JENA","2025-09-26, FCB vs JEN",28,15,4,7,2,6,1,1,2,1,3,3,2,0,4,3
"17","2003986","2025-26","BBL","ALEX HERRERA","SCIENCE CITY JENA","2025-09-26, FCB vs JEN",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"18","2003986","2025-26","BBL","LORENZ BANK","SCIENCE CITY JENA","2025-09-26, FCB vs JEN",21,3,0,0,1,2,0,0,5,0,5,0,0,0,1,2
"19","2003986","2025-26","BBL","NAZ BOHANNON","SCIENCE CITY JENA","2025-09-26, FCB vs JEN",20,9,4,8,0,0,1,2,1,2,3,1,0,0,1,5
"20","2003986","2025-26","BBL","KEITH BRAXTON JR","SCIENCE CITY JENA","2025-09-26, FCB vs JEN",28,9,3,4,1,4,0,0,4,2,6,3,0,0,0,4
"21","2003986","2025-26","BBL","GREAT OSOBOR","SCIENCE CITY JENA","2025-09-26, FCB vs JEN",24,13,3,8,2,6,1,2,4,0,4,0,2,0,2,1
"22","2003986","2025-26","BBL","TAVIAN DUNN-MARTIN","SCIENCE CITY JENA","2025-09-26, FCB vs JEN",26,20,0,2,6,10,2,2,1,1,2,1,1,0,1,0
"23","2003986","2025-26","BBL","DANIEL BIEL","SCIENCE CITY JENA","2025-09-26, FCB vs JEN",3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"24","2003989","2025-26","BBL","JONATHAN BAHRE","TELEKOM BASKETS BONN","2025-09-27, BON vs WUE",20,5,1,2,1,2,0,2,1,2,3,1,1,0,1,2
"25","2003989","2025-26","BBL","JOEL AMINU","TELEKOM BASKETS BONN","2025-09-27, BON vs WUE",25,7,3,4,0,5,1,2,5,1,6,2,0,0,1,2
"26","2003989","2025-26","BBL","MICHAEL KESSENS","TELEKOM BASKETS BONN","2025-09-27, BON vs WUE",17,0,0,1,0,0,0,0,4,2,6,2,2,0,2,5
"27","2003989","2025-26","BBL","MELVIN JOSTMANN","TELEKOM BASKETS BONN","2025-09-27, BON vs WUE",21,5,1,3,1,3,0,0,1,0,1,0,1,0,0,3
"28","2003989","2025-26","BBL","GRAYSON MURPHY","TELEKOM BASKETS BONN","2025-09-27, BON vs WUE",28,12,3,5,2,6,0,0,6,0,6,1,0,0,2,1
"29","2003989","2025-26","BBL","JORGE MEJIAS SANCHEZ","TELEKOM BASKETS BONN","2025-09-27, BON vs WUE",4,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0
"30","2003989","2025-26","BBL","ALIJAH COMITHIER","TELEKOM BASKETS BONN","2025-09-27, BON vs WUE",24,10,4,8,0,2,2,3,2,1,3,2,0,0,2,3
"31","2003989","2025-26","BBL","TYLAN BIRTS","TELEKOM BASKETS BONN","2025-09-27, BON vs WUE",32,11,5,7,0,7,1,2,2,2,4,0,0,0,2,2
"32","2003989","2025-26","BBL","KUR JONGKUCH","TELEKOM BASKETS BONN","2025-09-27, BON vs WUE",18,2,1,1,0,0,0,0,2,0,2,1,0,0,0,5
"33","2003989","2025-26","BBL","JORDAN HARRIS","TELEKOM BASKETS BONN","2025-09-27, BON vs WUE",10,9,4,4,0,1,1,2,0,1,1,0,0,0,2,2
"34","2003989","2025-26","BBL","ALEN PJANIC","FITNESS FIRST WURZBURG BASKETS","2025-09-27, BON vs WUE",21,4,2,3,0,1,0,0,1,1,2,0,1,0,0,1
"35","2003989","2025-26","BBL","EDDY EDIGIN JR","FITNESS FIRST WURZBURG BASKETS","2025-09-27, BON vs WUE",26,6,1,3,0,0,4,8,6,0,6,0,1,0,1,4
"36","2003989","2025-26","BBL","LUKAS HERZOG","FITNESS FIRST WURZBURG BASKETS","2025-09-27, BON vs WUE",4,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0
"37","2003989","2025-26","BBL","CHRISTIAN SKLADANOWSKI","FITNESS FIRST WURZBURG BASKETS","2025-09-27, BON vs WUE",17,2,0,1,0,1,2,4,2,1,3,1,1,0,0,1
"38","2003989","2025-26","BBL","JOHNATHAN STOVE","FITNESS FIRST WURZBURG BASKETS","2025-09-27, BON vs WUE",24,10,2,3,2,4,0,0,4,1,5,2,0,0,1,2
"39","2003989","2025-26","BBL","BRAE IVEY","FITNESS FIRST WURZBURG BASKETS","2025-09-27, BON vs WUE",22,9,0,2,3,6,0,0,2,0,2,5,0,0,3,2
"40","2003989","2025-26","BBL","DAVID MUENKAT","FITNESS FIRST WURZBURG BASKETS","2025-09-27, BON vs WUE",23,7,2,3,1,4,0,1,8,0,8,1,0,1,2,1
"41","2003989","2025-26","BBL","LEO SAFFER","FITNESS FIRST WURZBURG BASKETS","2025-09-27, BON vs WUE",3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"42","2003989","2025-26","BBL","JERVIS SCHEFFS","FITNESS FIRST WURZBURG BASKETS","2025-09-27, BON vs WUE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43","2003989","2025-26","BBL","DAVION MINTZ","FITNESS FIRST WURZBURG BASKETS","2025-09-27, BON vs WUE",28,11,2,4,2,6,1,2,1,0,1,4,1,0,0,2
"44","2003989","2025-26","BBL","MARCUS CARR","FITNESS FIRST WURZBURG BASKETS","2025-09-27, BON vs WUE",21,15,2,3,2,3,5,6,2,0,2,4,0,0,2,3
"45","2003989","2025-26","BBL","CHARLES THOMPSON","FITNESS FIRST WURZBURG BASKETS","2025-09-27, BON vs WUE",10,4,1,2,0,0,2,2,1,1,2,0,0,2,1,4
"46","2003987","2025-26","BBL","JOSCHKA FERNER","RASTA VECHTA","2025-09-27, VEC vs HDB",15,3,0,0,1,1,0,2,1,0,1,0,0,0,0,3
"47","2003987","2025-26","BBL","PHILIPP HERKENHOFF","RASTA VECHTA","2025-09-27, VEC vs HDB",8,3,0,0,1,1,0,0,2,1,3,1,0,0,0,4
"48","2003987","2025-26","BBL","LARS THIEMANN","RASTA VECHTA","2025-09-27, VEC vs HDB",27,6,2,3,0,0,2,5,1,2,3,0,0,0,1,2
"49","2003987","2025-26","BBL","LUC VAN SLOOTEN","RASTA VECHTA","2025-09-27, VEC vs HDB",8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
"50","2003987","2025-26","BBL","TOMMY KUHSE","RASTA VECHTA","2025-09-27, VEC vs HDB",29,16,3,4,3,7,1,1,3,0,3,2,1,0,2,1
"51","2003987","2025-26","BBL","LLOYD PANDI","RASTA VECHTA","2025-09-27, VEC vs HDB",21,10,3,3,1,1,1,2,3,1,4,2,2,0,1,5
"52","2003987","2025-26","BBL","ALONZO VERGE JR.","RASTA VECHTA","2025-09-27, VEC vs HDB",25,22,6,14,0,2,10,15,4,0,4,7,1,1,5,1
"53","2003987","2025-26","BBL","MALCOLM DANDRIDGE","RASTA VECHTA","2025-09-27, VEC vs HDB",13,0,0,2,0,0,0,0,4,1,5,0,0,0,4,3
"54","2003987","2025-26","BBL","TEVIN BROWN","RASTA VECHTA","2025-09-27, VEC vs HDB",31,14,3,3,2,9,2,4,3,2,5,1,2,0,2,0
"55","2003987","2025-26","BBL","TJ BAMBA","RASTA VECHTA","2025-09-27, VEC vs HDB",22,12,3,5,1,2,3,4,3,1,4,0,1,0,1,4
"56","2003987","2025-26","BBL","PAUL ZIPSER","MLP ACADEMICS HEIDELBERG","2025-09-27, VEC vs HDB",2,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0
"57","2003987","2025-26","BBL","MARCEL KEssEN","MLP ACADEMICS HEIDELBERG","2025-09-27, VEC vs HDB",25,11,4,4,1,3,0,0,2,1,3,0,0,0,0,2
"58","2003987","2025-26","BBL","MATEO SERIC","MLP ACADEMICS HEIDELBERG","2025-09-27, VEC vs HDB",14,6,2,5,0,2,2,6,0,0,0,1,0,0,1,2
"59","2003987","2025-26","BBL","EROL ERSEK","MLP ACADEMICS HEIDELBERG","2025-09-27, VEC vs HDB",7,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2
"60","2003987","2025-26","BBL","KEVIN MCCLAIN","MLP ACADEMICS HEIDELBERG","2025-09-27, VEC vs HDB",9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
"61","2003987","2025-26","BBL","OSUN OSUNNIYI","MLP ACADEMICS HEIDELBERG","2025-09-27, VEC vs HDB",15,3,1,3,0,0,1,2,5,2,7,0,1,0,1,4
"62","2003987","2025-26","BBL","MICHAEL WEATHERS","MLP ACADEMICS HEIDELBERG","2025-09-27, VEC vs HDB",32,21,6,7,1,3,6,6,3,2,5,8,0,1,6,4
"63","2003987","2025-26","BBL","MICHAEL FLOWERS","MLP ACADEMICS HEIDELBERG","2025-09-27, VEC vs HDB",20,9,1,1,2,4,1,2,1,0,1,4,1,0,1,1
"64","2003987","2025-26","BBL","DAMARIAE HORNE","MLP ACADEMICS HEIDELBERG","2025-09-27, VEC vs HDB",26,6,1,4,1,8,1,1,1,0,1,4,1,0,2,5
"65","2003987","2025-26","BBL","MARCUS WEATHERS","MLP ACADEMICS HEIDELBERG","2025-09-27, VEC vs HDB",26,8,2,5,0,1,4,6,6,2,8,2,1,0,3,2
"66","2003987","2025-26","BBL","SAMUELL WILLIAMSON","MLP ACADEMICS HEIDELBERG","2025-09-27, VEC vs HDB",22,11,3,6,1,1,2,2,7,2,9,1,3,1,1,5
"67","2003988","2025-26","BBL","PHILIPP HARTWICH","BASKETBALL LOWEN BRAUNSCHWEIG","2025-09-27, BRA vs BAM",21,2,1,2,0,0,0,2,4,4,8,2,1,0,1,1
"68","2003988","2025-26","BBL","FERDINAND ZYLKA","BASKETBALL LOWEN BRAUNSCHWEIG","2025-09-27, BRA vs BAM",23,5,2,4,0,3,1,2,3,0,3,0,2,0,2,1
"69","2003988","2025-26","BBL","JOSHUA OBIESIE","BASKETBALL LOWEN BRAUNSCHWEIG","2025-09-27, BRA vs BAM",20,10,2,6,0,4,6,10,4,3,7,5,0,0,2,2
"70","2003988","2025-26","BBL","BENJAMIN SCHRODER","BASKETBALL LOWEN BRAUNSCHWEIG","2025-09-27, BRA vs BAM",24,16,8,9,0,1,0,2,3,1,4,2,1,0,0,1
"71","2003988","2025-26","BBL","ROMARIO HOLLOWAY","BASKETBALL LOWEN BRAUNSCHWEIG","2025-09-27, BRA vs BAM",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"72","2003988","2025-26","BBL","CHIP FLANIGAN","BASKETBALL LOWEN BRAUNSCHWEIG","2025-09-27, BRA vs BAM",29,10,3,5,1,3,1,2,2,2,4,1,1,0,0,0
"73","2003988","2025-26","BBL","BARRA NJIE","BASKETBALL LOWEN BRAUNSCHWEIG","2025-09-27, BRA vs BAM",21,16,4,6,2,3,2,4,0,1,1,3,1,0,3,2
"74","2003988","2025-26","BBL","GRANT SHERFIELD","BASKETBALL LOWEN BRAUNSCHWEIG","2025-09-27, BRA vs BAM",22,9,0,3,3,7,0,0,4,0,4,1,0,0,1,2
"75","2003988","2025-26","BBL","LUKA SCUKA","BASKETBALL LOWEN BRAUNSCHWEIG","2025-09-27, BRA vs BAM",18,4,2,6,0,4,0,0,3,3,6,1,0,3,0,4
"76","2003988","2025-26","BBL","DAVID NGUESSAN","BASKETBALL LOWEN BRAUNSCHWEIG","2025-09-27, BRA vs BAM",19,3,1,4,0,1,1,4,2,1,3,1,1,0,0,1
"77","2003988","2025-26","BBL","PATRICK HECKMANN","BMA365 BAMBERG BASKETS","2025-09-27, BRA vs BAM",12,0,0,0,0,0,0,0,5,0,5,0,0,0,2,3
"78","2003988","2025-26","BBL","DANIEL KEPPELER","BMA365 BAMBERG BASKETS","2025-09-27, BRA vs BAM",15,0,0,2,0,0,0,0,0,1,1,1,0,1,0,2
"79","2003988","2025-26","BBL","ZACHARY ENSMINGER","BMA365 BAMBERG BASKETS","2025-09-27, BRA vs BAM",21,8,0,1,2,2,2,2,5,0,5,2,1,0,0,2
"80","2003988","2025-26","BBL","ADRIAN PETKOVIC","BMA365 BAMBERG BASKETS","2025-09-27, BRA vs BAM",7,2,1,1,0,2,0,0,0,0,0,1,1,0,2,1
"81","2003988","2025-26","BBL","NICO HOLLERL","BMA365 BAMBERG BASKETS","2025-09-27, BRA vs BAM",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"82","2003988","2025-26","BBL","EJIOFOR ONU","BMA365 BAMBERG BASKETS","2025-09-27, BRA vs BAM",25,5,1,3,1,1,0,0,1,2,3,2,1,3,0,1
"83","2003988","2025-26","BBL","IBI WATSON","BMA365 BAMBERG BASKETS","2025-09-27, BRA vs BAM",27,15,3,8,3,7,0,0,4,0,4,4,0,0,2,4
"84","2003988","2025-26","BBL","FINN DONTGENS","BMA365 BAMBERG BASKETS","2025-09-27, BRA vs BAM",1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"85","2003988","2025-26","BBL","DEMARCUS DEMONIA","BMA365 BAMBERG BASKETS","2025-09-27, BRA vs BAM",27,21,4,8,4,8,1,3,8,3,11,0,1,0,0,1
"86","2003988","2025-26","BBL","RICHARD BALINT","BMA365 BAMBERG BASKETS","2025-09-27, BRA vs BAM",22,13,2,3,3,6,0,0,0,2,2,2,0,0,0,2
"87","2003988","2025-26","BBL","COBE WILLIAMS","BMA365 BAMBERG BASKETS","2025-09-27, BRA vs BAM",20,14,4,5,0,3,6,7,1,1,2,6,1,0,3,4
"88","2003988","2025-26","BBL","AUSTIN CROWLEY","BMA365 BAMBERG BASKETS","2025-09-27, BRA vs BAM",22,18,3,4,4,6,0,0,5,1,6,2,1,0,3,2
"89","2003993","2025-26","BBL","FILIP STANIC","EWE BASKETS OLDENBURG","2025-09-28, OLD vs FRS",18,12,4,7,0,0,4,4,4,2,6,2,2,1,1,2
"90","2003993","2025-26","BBL","NICHOLAS TISCHLER","EWE BASKETS OLDENBURG","2025-09-28, OLD vs FRS",16,10,4,5,0,3,2,2,0,1,1,0,1,0,2,4
"91","2003993","2025-26","BBL","SETH HINRICHS","EWE BASKETS OLDENBURG","2025-09-28, OLD vs FRS",12,2,1,2,0,0,0,0,0,0,0,3,0,0,0,3
"92","2003993","2025-26","BBL","RALPH HOUNNOU","EWE BASKETS OLDENBURG","2025-09-28, OLD vs FRS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","2003993","2025-26","BBL","JAMES WOODARD","EWE BASKETS OLDENBURG","2025-09-28, OLD vs FRS",15,11,2,4,1,3,4,5,3,2,5,0,0,0,2,3
"94","2003993","2025-26","BBL","BRIAN FOBBS","EWE BASKETS OLDENBURG","2025-09-28, OLD vs FRS",37,12,4,6,1,4,1,2,5,0,5,1,3,1,3,2
"95","2003993","2025-26","BBL","KYLE LOFTON","EWE BASKETS OLDENBURG","2025-09-28, OLD vs FRS",25,6,1,3,1,1,1,2,0,1,1,1,3,0,1,4
"96","2003993","2025-26","BBL","ERAL PENN","EWE BASKETS OLDENBURG","2025-09-28, OLD vs FRS",25,3,0,0,1,4,0,0,4,0,4,1,2,0,1,3
"97","2003993","2025-26","BBL","MICHALE KYSER","EWE BASKETS OLDENBURG","2025-09-28, OLD vs FRS",22,0,0,0,0,1,0,0,2,0,2,0,1,1,0,2
"98","2003993","2025-26","BBL","CHRISTOPHER CLEMONS","EWE BASKETS OLDENBURG","2025-09-28, OLD vs FRS",29,19,5,8,0,6,9,11,3,2,5,6,0,0,3,2
"99","2003993","2025-26","BBL","GARAI ZEEB","SKYLINERS","2025-09-28, OLD vs FRS",6,3,0,0,1,2,0,0,0,0,0,0,2,0,0,2
"100","2003993","2025-26","BBL","TILL PAPE","SKYLINERS","2025-09-28, OLD vs FRS",25,22,4,7,3,4,5,5,3,2,5,5,1,0,4,3
"101","2003993","2025-26","BBL","LORENZ BRENNEKE","SKYLINERS","2025-09-28, OLD vs FRS",10,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0
"102","2003993","2025-26","BBL","RADII CAISIN","SKYLINERS","2025-09-28, OLD vs FRS",20,8,1,2,2,4,0,0,0,2,2,0,0,0,0,2
"103","2003993","2025-26","BBL","WILLIAM CHRISTMAS","SKYLINERS","2025-09-28, OLD vs FRS",30,6,1,2,1,3,1,1,8,1,9,2,0,0,2,2
"104","2003993","2025-26","BBL","JAEDON LEDEE","SKYLINERS","2025-09-28, OLD vs FRS",23,15,4,9,0,1,7,8,4,2,6,0,2,0,1,1
"105","2003993","2025-26","BBL","LOGAN JOHNSON","SKYLINERS","2025-09-28, OLD vs FRS",26,11,4,9,0,0,3,5,4,2,6,7,2,0,4,2
"106","2003993","2025-26","BBL","ISAIAH SWOPE","SKYLINERS","2025-09-28, OLD vs FRS",25,15,1,3,4,7,1,2,1,0,1,5,1,0,4,4
"107","2003993","2025-26","BBL","RYAN HAWKINS","SKYLINERS","2025-09-28, OLD vs FRS",23,6,1,2,1,4,1,2,0,1,1,1,1,0,2,4
"108","2003993","2025-26","BBL","NAHIEM ALLEYNE","SKYLINERS","2025-09-28, OLD vs FRS",14,3,0,0,1,2,0,0,1,0,1,0,0,0,0,4
"109","2003992","2025-26","BBL","CHRISTIAN SENGFELDER","RATIOPHARM ULM","2025-09-28, ULM vs CHE",23,14,5,6,0,1,4,5,7,3,10,3,0,0,0,4
"110","2003992","2025-26","BBL","NELSON WEIDEMANN","RATIOPHARM ULM","2025-09-28, ULM vs CHE",22,21,2,4,5,8,2,2,3,0,3,2,1,0,5,3
"111","2003992","2025-26","BBL","LEN SCHOORMANN","RATIOPHARM ULM","2025-09-28, ULM vs CHE",29,11,4,7,0,2,3,4,3,2,5,8,0,1,1,2
"112","2003992","2025-26","BBL","TOBIAS JENSEN","RATIOPHARM ULM","2025-09-28, ULM vs CHE",23,13,5,5,0,4,3,3,3,0,3,4,2,0,1,4
"113","2003992","2025-26","BBL","ALEC ANIGBATA","RATIOPHARM ULM","2025-09-28, ULM vs CHE",8,1,0,0,0,1,1,2,2,0,2,0,0,1,0,0
"114","2003992","2025-26","BBL","MARK SMITH","RATIOPHARM ULM","2025-09-28, ULM vs CHE",27,6,0,2,2,4,0,0,3,2,5,3,1,0,4,5
"115","2003992","2025-26","BBL","MALIK OSBORNE","RATIOPHARM ULM","2025-09-28, ULM vs CHE",24,6,3,7,0,3,0,0,1,2,3,4,2,0,1,2
"116","2003992","2025-26","BBL","DIEGO GARAVAGLIA","RATIOPHARM ULM","2025-09-28, ULM vs CHE",18,6,1,3,0,1,4,5,2,2,4,1,1,0,1,1
"117","2003992","2025-26","BBL","MOHAMED DIAKITE","RATIOPHARM ULM","2025-09-28, ULM vs CHE",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"118","2003992","2025-26","BBL","CHRISTOPHER LEDLUM","RATIOPHARM ULM","2025-09-28, ULM vs CHE",21,16,5,7,1,2,3,3,2,2,4,2,0,0,2,3
"119","2003992","2025-26","BBL","MEISSA FAYE","RATIOPHARM ULM","2025-09-28, ULM vs CHE",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"120","2003992","2025-26","BBL","KOSTJA MUSHIDI","NINERS CHEMNITZ","2025-09-28, ULM vs CHE",18,5,0,4,1,4,2,2,2,1,3,0,1,0,1,0
"121","2003992","2025-26","BBL","KEVIN YEBO","NINERS CHEMNITZ","2025-09-28, ULM vs CHE",28,18,3,4,0,2,12,14,5,1,6,1,2,0,1,3
"122","2003992","2025-26","BBL","KAZA KAJAMI-KEANE","NINERS CHEMNITZ","2025-09-28, ULM vs CHE",18,7,1,5,1,3,2,2,2,1,3,3,2,0,3,3
"123","2003992","2025-26","BBL","LUCA KELLIG","NINERS CHEMNITZ","2025-09-28, ULM vs CHE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"124","2003992","2025-26","BBL","TY BREWER","NINERS CHEMNITZ","2025-09-28, ULM vs CHE",27,13,3,3,2,10,1,2,0,0,0,1,2,0,0,3
"125","2003992","2025-26","BBL","AMADOU SOW","NINERS CHEMNITZ","2025-09-28, ULM vs CHE",22,5,2,6,0,0,1,2,5,3,8,0,0,0,2,2
"126","2003992","2025-26","BBL","YORDAN MINCHEV","NINERS CHEMNITZ","2025-09-28, ULM vs CHE",17,4,2,2,0,1,0,0,3,0,3,1,0,0,1,4
"127","2003992","2025-26","BBL","COREY DAVIS","NINERS CHEMNITZ","2025-09-28, ULM vs CHE",34,15,4,6,2,6,1,1,1,1,2,3,2,0,2,4
"128","2003992","2025-26","BBL","NIKE SIBANDE","NINERS CHEMNITZ","2025-09-28, ULM vs CHE",34,14,3,4,2,7,2,2,2,1,3,5,0,1,3,0
"129","2003991","2025-26","BBL","KENNETH OGBE","VEOLIA TOWERS HAMBURG","2025-09-28, HAM vs MBC",10,3,0,1,0,1,3,4,2,0,2,0,0,0,1,0
"130","2003991","2025-26","BBL","BENEDIKT TURUDIC","VEOLIA TOWERS HAMBURG","2025-09-28, HAM vs MBC",14,4,2,2,0,0,0,0,0,0,0,1,0,0,1,3
"131","2003991","2025-26","BBL","OSARO RICH IGBINEWEKA","VEOLIA TOWERS HAMBURG","2025-09-28, HAM vs MBC",29,13,4,6,0,4,5,5,2,1,3,0,0,0,2,4
"132","2003991","2025-26","BBL","JARED GREY","VEOLIA TOWERS HAMBURG","2025-09-28, HAM vs MBC",20,7,1,2,1,2,2,2,2,2,4,2,0,0,0,2
"133","2003991","2025-26","BBL","CARLOS STEWART JR.","VEOLIA TOWERS HAMBURG","2025-09-28, HAM vs MBC",22,21,6,8,2,3,3,4,0,0,0,4,2,0,3,0
"134","2003991","2025-26","BBL","JUSTIN EDLER DAVIS","VEOLIA TOWERS HAMBURG","2025-09-28, HAM vs MBC",16,8,0,0,2,5,2,2,3,2,5,2,0,0,1,1
"135","2003991","2025-26","BBL","ERIC REED II","VEOLIA TOWERS HAMBURG","2025-09-28, HAM vs MBC",32,13,1,5,2,6,5,6,1,0,1,1,2,0,1,2
"136","2003991","2025-26","BBL","ZACHARIE PERRIN","VEOLIA TOWERS HAMBURG","2025-09-28, HAM vs MBC",25,12,5,10,0,0,2,2,5,1,6,1,0,0,0,4
"137","2003991","2025-26","BBL","LEONARD  THORPE JR.","VEOLIA TOWERS HAMBURG","2025-09-28, HAM vs MBC",18,4,2,5,0,1,0,0,4,0,4,5,0,0,0,1
"138","2003991","2025-26","BBL","JEAN-PIERRE TOKOTO II","VEOLIA TOWERS HAMBURG","2025-09-28, HAM vs MBC",14,0,0,2,0,0,0,0,1,0,1,0,1,0,1,4
"139","2003991","2025-26","BBL","AKEEM VARGAS","SYNTAINICS MBC","2025-09-28, HAM vs MBC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140","2003991","2025-26","BBL","JOHN BRYANT","SYNTAINICS MBC","2025-09-28, HAM vs MBC",11,5,1,1,1,3,0,0,3,0,3,1,0,0,1,2
"141","2003991","2025-26","BBL","CHARLES CALLISON","SYNTAINICS MBC","2025-09-28, HAM vs MBC",25,7,2,6,0,3,3,4,3,0,3,7,1,0,3,3
"142","2003991","2025-26","BBL","SPENCER REAVES","SYNTAINICS MBC","2025-09-28, HAM vs MBC",28,16,2,4,4,7,0,0,1,0,1,3,0,0,0,2
"143","2003991","2025-26","BBL","COLLIN WELP","SYNTAINICS MBC","2025-09-28, HAM vs MBC",28,23,4,4,5,6,0,1,7,1,8,1,1,0,1,3
"144","2003991","2025-26","BBL","KHYRI THOMAS","SYNTAINICS MBC","2025-09-28, HAM vs MBC",27,4,2,5,0,3,0,0,5,1,6,6,1,0,2,5
"145","2003991","2025-26","BBL","MARCUS FOSTER","SYNTAINICS MBC","2025-09-28, HAM vs MBC",32,17,4,7,2,4,3,5,4,0,4,2,0,0,2,0
"146","2003991","2025-26","BBL","RJ GUNN","SYNTAINICS MBC","2025-09-28, HAM vs MBC",16,10,2,2,1,2,3,4,1,0,1,0,2,0,2,3
"147","2003991","2025-26","BBL","JURE PLANINIC","SYNTAINICS MBC","2025-09-28, HAM vs MBC",29,11,4,8,0,0,3,8,3,8,11,1,0,0,2,3
"148","2003990","2025-26","BBL","MAIK ZIRBES","VET-CONCEPT GLADIATORS TRIER","2025-09-28, TRI vs HRO",15,13,4,6,0,0,5,6,4,2,6,0,1,0,5,3
"149","2003990","2025-26","BBL","MARTEN LINssEN","VET-CONCEPT GLADIATORS TRIER","2025-09-28, TRI vs HRO",19,6,1,4,0,0,4,5,2,1,3,1,1,0,1,4
"150","2003990","2025-26","BBL","NOLAN ADEKUNLE","VET-CONCEPT GLADIATORS TRIER","2025-09-28, TRI vs HRO",30,4,1,2,0,2,2,2,3,1,4,0,0,0,1,3
"151","2003990","2025-26","BBL","EVANS RAPIEQUE","VET-CONCEPT GLADIATORS TRIER","2025-09-28, TRI vs HRO",10,7,2,2,1,3,0,0,0,0,0,0,2,0,1,0
