GAME_ID,SEASON,LEAGUE,PLAYER,TEAM,MATCHUP,MIN,PTS,2PM,2PA,3PM,3PA,FTA,FTM,DREB,OREB,REB,AST,STL,BLK,TOV,PF
0b65c41e-6715-11f0-868c-27e6e78614e1,2025-26,Pro A,JEREMY MORGAN,PARIS,"2025-09-27, GRA vs PAB",13,6,0,1,2,3,0,0,1,0,1,1,0,0,1,2
0b65c41e-6715-11f0-868c-27e6e78614e1,2025-26,Pro A,MOUHAMMAD FAYE,PARIS,"2025-09-27, GRA vs PAB",14,6,2,2,0,0,4,2,7,2,9,1,1,1,0,2
0b65c41e-6715-11f0-868c-27e6e78614e1,2025-26,Pro A,NADIR HIFI,PARIS,"2025-09-27, GRA vs PAB",19,13,2,9,1,5,7,6,2,0,2,2,0,0,2,2
0b65c41e-6715-11f0-868c-27e6e78614e1,2025-26,Pro A,YAKUBA OUATTARA,PARIS,"2025-09-27, GRA vs PAB",19,9,4,6,0,1,1,1,2,1,3,1,0,0,2,1
0b65c41e-6715-11f0-868c-27e6e78614e1,2025-26,Pro A,AMATH M'BAYE,PARIS,"2025-09-27, GRA vs PAB",15,17,2,3,4,4,2,1,3,0,3,0,0,0,3,2
0b65c41e-6715-11f0-868c-27e6e78614e1,2025-26,Pro A,MOUHAMED FAYE,PARIS,"2025-09-27, GRA vs PAB",14,6,2,2,0,0,4,2,7,2,9,1,1,1,0,2
0b65c41e-6715-11f0-868c-27e6e78614e1,2025-26,Pro A,JOEL AYAYI,PARIS,"2025-09-27, GRA vs PAB",21,8,2,2,1,1,2,1,4,4,8,3,2,0,3,1
0b65c41e-6715-11f0-868c-27e6e78614e1,2025-26,Pro A,DEREK WILLIS,PARIS,"2025-09-27, GRA vs PAB",17,12,3,3,2,4,0,0,2,1,3,0,0,1,1,1
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,IVAN FEVRIER,LE PORTEL,"2025-09-28, LEP vs MON",27,8,1,3,1,5,4,3,7,0,7,1,0,0,3,1
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,FILIP KRUSLIN,LE PORTEL,"2025-09-28, LEP vs MON",20,8,1,1,2,5,0,0,3,0,3,3,0,0,1,1
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,LAHAOU KONATE,LE PORTEL,"2025-09-28, LEP vs MON",19,0,0,2,0,3,0,0,1,0,1,2,1,0,2,1
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,LUCAS FISCHER,LE PORTEL,"2025-09-28, LEP vs MON",20,8,4,5,0,0,0,0,2,0,2,0,1,0,2,1
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,TREY WERTZ,LE PORTEL,"2025-09-28, LEP vs MON",21,4,0,0,1,5,2,1,1,0,1,3,2,0,1,3
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,NEAL QUINN,LE PORTEL,"2025-09-28, LEP vs MON",17,7,3,4,0,0,2,1,1,2,3,4,0,0,3,3
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,GREG LEE,LE PORTEL,"2025-09-28, LEP vs MON",22,6,1,3,1,5,2,1,2,2,4,1,1,0,1,1
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,MIKE SMITH,LE PORTEL,"2025-09-28, LEP vs MON",28,12,4,9,0,0,4,4,1,0,1,2,1,0,3,2
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,TYSHAUN CRAWFORD,LE PORTEL,"2025-09-28, LEP vs MON",14,2,1,3,0,0,0,0,2,1,3,2,0,0,1,2
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,CHRISTOPHER EBUNANGOMBE,LE PORTEL,"2025-09-28, LEP vs MON",11,8,3,4,0,1,2,2,2,0,2,0,0,0,2,4
