GAME_ID	SEASON	LEAGUE	PLAYER	TEAM	MATCHUP	MIN	PTS	2PM	2PA	3PM	3PA	FTM	FTA	DREB	OREB	REB	AST	STL	BLK	TOV	PF
1	2025-26	NBB	PEDRO NUNES	VASCO DA GAMA	2025-10-18, VAS vs FOR	35	20	4	5	4	8	0	1	4	1	5	9	3	0	2	2
1	2025-26	NBB	G. BASILIO	VASCO DA GAMA	2025-10-18, VAS vs FOR	40	16	2	6	3	7	3	4	4	2	6	5	0	0	3	1
1	2025-26	NBB	MAGNA	VASCO DA GAMA	2025-10-18, VAS vs FOR	33	15	4	8	1	3	4	4	3	1	4	2	2	0	3	4
1	2025-26	NBB	ZIBECCHI	VASCO DA GAMA	2025-10-18, VAS vs FOR	26	13	2	6	3	7	0	2	1	4	5	5	0	0	2	3
1	2025-26	NBB	HONORATO	VASCO DA GAMA	2025-10-18, VAS vs FOR	17	9	3	5	0	0	3	4	5	2	7	0	0	0	1	2
1	2025-26	NBB	ELIAS	VASCO DA GAMA	2025-10-18, VAS vs FOR	24	4	2	5	0	4	0	0	2	2	4	2	2	0	2	3
1	2025-26	NBB	ALE	VASCO DA GAMA	2025-10-18, VAS vs FOR	23	1	0	4	0	4	1	2	3	1	4	3	0	0	2	3
1	2025-26	NBB	JONATHAN	VASCO DA GAMA	2025-10-18, VAS vs FOR	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1	2025-26	NBB	ALBERTON	FORTALEZA BASQUETE CEARENSE	2025-10-18, VAS vs FOR	17	16	5	6	0	0	6	6	4	5	9	1	2	0	2	4
1	2025-26	NBB	DUPREE	FORTALEZA BASQUETE CEARENSE	2025-10-18, VAS vs FOR	33	15	2	7	1	3	8	10	5	1	6	5	2	0	1	3
1	2025-26	NBB	GOHLKE	FORTALEZA BASQUETE CEARENSE	2025-10-18, VAS vs FOR	31	14	1	2	4	7	0	0	2	1	3	3	1	0	1	2
1	2025-26	NBB	DA SILVA	FORTALEZA BASQUETE CEARENSE	2025-10-18, VAS vs FOR	20	14	4	9	0	0	6	7	0	4	4	2	0	0	0	0
1	2025-26	NBB	GABRIEL	FORTALEZA BASQUETE CEARENSE	2025-10-18, VAS vs FOR	21	13	2	3	3	5	0	0	3	0	3	1	0	0	2	4
1	2025-26	NBB	POPOVIC	FORTALEZA BASQUETE CEARENSE	2025-10-18, VAS vs FOR	18	5	1	6	1	3	0	0	3	2	5	1	4	0	1	3
1	2025-26	NBB	SALSAMENDI	FORTALEZA BASQUETE CEARENSE	2025-10-18, VAS vs FOR	22	4	2	5	0	0	0	0	1	0	1	5	1	0	0	4
1	2025-26	NBB	JEANZINHO	FORTALEZA BASQUETE CEARENSE	2025-10-18, VAS vs FOR	24	4	1	4	0	2	2	2	2	0	2	5	1	1	2	1
1	2025-26	NBB	AUGUSTO VIEIRA	FORTALEZA BASQUETE CEARENSE	2025-10-18, VAS vs FOR	4	3	0	0	1	2	0	0	0	0	0	0	0	0	0	1
1	2025-26	NBB	SAMUEL	FORTALEZA BASQUETE CEARENSE	2025-10-18, VAS vs FOR	10	0	0	0	0	1	0	0	3	0	3	1	0	2	0	0
2	2025-26	NBB	SENA	CRUZEIRO BASQUETE	2025-10-18, CRU vs SJO	21	12	4	9	0	1	4	4	2	2	4	0	1	1	2	0
2	2025-26	NBB	I. THORNTON	CRUZEIRO BASQUETE	2025-10-18, CRU vs SJO	34	10	2	6	1	4	3	4	3	2	5	1	1	0	2	2
2	2025-26	NBB	CASSIANO	CRUZEIRO BASQUETE	2025-10-18, CRU vs SJO	24	9	1	11	1	4	4	4	4	2	6	3	0	0	1	2
2	2025-26	NBB	ANSALONI	CRUZEIRO BASQUETE	2025-10-18, CRU vs SJO	17	9	4	7	0	0	1	2	4	1	5	0	0	0	1	3
2	2025-26	NBB	JJ	CRUZEIRO BASQUETE	2025-10-18, CRU vs SJO	33	7	3	7	0	6	1	1	3	1	4	1	2	0	3	3
2	2025-26	NBB	DU SOMMER	CRUZEIRO BASQUETE	2025-10-18, CRU vs SJO	22	5	1	5	1	2	0	0	3	1	4	0	1	0	1	1
2	2025-26	NBB	LEO ABREU	CRUZEIRO BASQUETE	2025-10-18, CRU vs SJO	35	5	1	5	1	2	0	2	6	3	9	7	1	0	3	2
2	2025-26	NBB	LUDWIG	CRUZEIRO BASQUETE	2025-10-18, CRU vs SJO	6	3	1	1	0	2	1	1	0	0	0	0	0	0	0	2
2	2025-26	NBB	TULIO	CRUZEIRO BASQUETE	2025-10-18, CRU vs SJO	5	2	1	1	0	0	0	0	0	1	1	1	1	0	1	3
2	2025-26	NBB	EMERSON	CRUZEIRO BASQUETE	2025-10-18, CRU vs SJO	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
2	2025-26	NBB	BRUNINHO	CRUZEIRO BASQUETE	2025-10-18, CRU vs SJO	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2025-26	NBB	LESSA	MR. MOO SAO JOSE BASKETBALL	2025-10-18, CRU vs SJO	27	17	0	2	3	4	8	10	1	0	1	1	1	0	2	3
2	2025-26	NBB	ADYEL	MR. MOO SAO JOSE BASKETBALL	2025-10-18, CRU vs SJO	28	17	2	5	4	9	1	2	6	1	7	5	4	0	4	1
2	2025-26	NBB	CAUE	MR. MOO SAO JOSE BASKETBALL	2025-10-18, CRU vs SJO	32	12	3	3	2	7	0	0	4	0	4	6	0	0	2	2
2	2025-26	NBB	MAIQUE	MR. MOO SAO JOSE BASKETBALL	2025-10-18, CRU vs SJO	22	12	2	5	2	2	2	2	6	0	6	1	1	1	1	4
2	2025-26	NBB	MILLER	MR. MOO SAO JOSE BASKETBALL	2025-10-18, CRU vs SJO	32	8	2	3	1	3	1	1	5	1	6	1	1	0	1	1
2	2025-26	NBB	ANDERSON	MR. MOO SAO JOSE BASKETBALL	2025-10-18, CRU vs SJO	17	6	2	6	0	0	2	3	3	0	3	0	0	0	2	4
2	2025-26	NBB	NICKEL	MR. MOO SAO JOSE BASKETBALL	2025-10-18, CRU vs SJO	4	6	1	1	0	1	4	4	0	0	0	0	0	0	0	0
2	2025-26	NBB	DOS SANTOS	MR. MOO SAO JOSE BASKETBALL	2025-10-18, CRU vs SJO	17	4	1	1	0	3	2	2	2	1	3	0	0	0	1	3
2	2025-26	NBB	LEO CRAVERO	MR. MOO SAO JOSE BASKETBALL	2025-10-18, CRU vs SJO	18	3	0	2	1	3	0	0	9	2	11	0	0	0	1	2
2	2025-26	NBB	FORESTI	MR. MOO SAO JOSE BASKETBALL	2025-10-18, CRU vs SJO	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2
3	2025-26	NBB	ANDREZAO	BAURU BASKET	2025-10-18, BAU vs FLA	31	25	10	15	0	0	5	6	10	5	15	0	1	0	5	2
3	2025-26	NBB	EUGENIUSZ	BAURU BASKET	2025-10-18, BAU vs FLA	32	23	4	8	3	6	6	6	1	1	2	5	0	0	1	3
3	2025-26	NBB	AUGUSTO	BAURU BASKET	2025-10-18, BAU vs FLA	11	10	1	1	2	2	2	2	1	0	1	0	0	0	0	1
3	2025-26	NBB	GEMERSON	BAURU BASKET	2025-10-18, BAU vs FLA	27	8	1	1	2	9	0	0	5	1	6	1	0	0	2	4
3	2025-26	NBB	PEDRO	BAURU BASKET	2025-10-18, BAU vs FLA	25	8	1	2	2	3	0	0	0	1	1	3	1	0	1	2
3	2025-26	NBB	ALEX	BAURU BASKET	2025-10-18, BAU vs FLA	31	8	2	3	1	4	1	1	1	0	1	9	3	0	4	3
3	2025-26	NBB	VITHINHO	BAURU BASKET	2025-10-18, BAU vs FLA	20	4	1	2	0	2	2	2	2	1	3	2	1	0	2	0
3	2025-26	NBB	GUSTAVO	BAURU BASKET	2025-10-18, BAU vs FLA	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
3	2025-26	NBB	MOREIRA	BAURU BASKET	2025-10-18, BAU vs FLA	10	0	0	1	0	0	0	0	1	1	2	0	1	1	3	4
3	2025-26	NBB	MOGI	BAURU BASKET	2025-10-18, BAU vs FLA	8	0	0	1	0	0	0	0	1	0	1	1	0	0	1	1
3	2025-26	NBB	WESLEY	FLAMENGO	2025-10-18, BAU vs FLA	21	22	9	10	1	1	1	1	3	3	6	0	3	0	2	3
3	2025-26	NBB	CUMMINGS	FLAMENGO	2025-10-18, BAU vs FLA	23	20	3	3	3	5	5	7	1	2	3	2	1	0	0	2
3	2025-26	NBB	ALEXEY	FLAMENGO	2025-10-18, BAU vs FLA	31	12	6	10	0	3	0	0	4	0	4	9	0	0	3	2
3	2025-26	NBB	GUI	FLAMENGO	2025-10-18, BAU vs FLA	26	12	1	1	3	6	1	2	1	1	2	1	0	0	0	1
3	2025-26	NBB	NEGRETE	FLAMENGO	2025-10-18, BAU vs FLA	19	10	3	3	1	2	1	2	3	0	3	1	0	0	1	0
3	2025-26	NBB	BOST	FLAMENGO	2025-10-18, BAU vs FLA	17	7	1	3	1	3	2	2	1	0	1	3	0	1	2	2
3	2025-26	NBB	DORIA	FLAMENGO	2025-10-18, BAU vs FLA	15	7	3	4	0	0	1	1	2	4	6	0	2	0	0	4
3	2025-26	NBB	JOHNSON SR.	FLAMENGO	2025-10-18, BAU vs FLA	24	6	0	1	1	4	3	3	2	0	2	2	1	0	0	1
3	2025-26	NBB	KAYO	FLAMENGO	2025-10-18, BAU vs FLA	11	4	0	1	1	6	1	2	1	0	1	0	0	0	1	2
3	2025-26	NBB	JHONATAN	FLAMENGO	2025-10-18, BAU vs FLA	12	2	1	1	0	0	0	0	1	1	2	0	0	0	1	0
3	2025-26	NBB	MANEL	FLAMENGO	2025-10-18, BAU vs FLA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	2025-26	NBB	FISCHER	KTO MINAS	2025-10-18, MIN vs COR	29	20	0	2	6	8	2	2	0	1	1	2	0	1	4	3
4	2025-26	NBB	MCCREE	KTO MINAS	2025-10-18, MIN vs COR	27	15	2	5	2	4	5	7	4	0	4	2	1	2	3	2
4	2025-26	NBB	YURI	KTO MINAS	2025-10-18, MIN vs COR	25	12	3	4	2	9	0	0	5	3	8	2	1	0	1	0
4	2025-26	NBB	PARANHOS	KTO MINAS	2025-10-18, MIN vs COR	19	10	5	6	0	0	0	0	4	0	4	2	2	0	1	3
4	2025-26	NBB	ARENGO	KTO MINAS	2025-10-18, MIN vs COR	19	9	1	1	1	2	4	6	1	0	1	2	1	0	0	1
4	2025-26	NBB	FUZARO	KTO MINAS	2025-10-18, MIN vs COR	12	6	0	0	2	2	0	0	1	1	2	1	0	0	1	1
4	2025-26	NBB	DAVIS JR.	KTO MINAS	2025-10-18, MIN vs COR	17	4	2	3	0	1	0	0	0	1	1	7	0	0	1	1
4	2025-26	NBB	R. RACHEL	KTO MINAS	2025-10-18, MIN vs COR	13	3	0	1	1	5	0	0	3	0	3	0	0	0	0	2
4	2025-26	NBB	WINI SILVA	KTO MINAS	2025-10-18, MIN vs COR	21	3	0	5	0	0	3	4	5	3	8	2	1	1	0	4
4	2025-26	NBB	CESAR	KTO MINAS	2025-10-18, MIN vs COR	10	1	0	0	0	2	1	2	0	1	1	0	1	0	0	2
4	2025-26	NBB	RODRIGUEZ	KTO MINAS	2025-10-18, MIN vs COR	8	0	0	0	0	2	0	0	1	0	1	1	0	0	0	0
4	2025-26	NBB	THOMAS	CORINTHIANS	2025-10-18, MIN vs COR	36	21	9	11	0	3	3	3	3	2	5	3	1	1	2	1
4	2025-26	NBB	CLARK	CORINTHIANS	2025-10-18, MIN vs COR	28	17	3	5	3	8	2	2	3	0	3	5	4	0	2	3
4	2025-26	NBB	NOVAES	CORINTHIANS	2025-10-18, MIN vs COR	25	10	3	6	1	2	1	2	3	1	4	1	0	0	0	2
4	2025-26	NBB	ELINHO	CORINTHIANS	2025-10-18, MIN vs COR	37	9	1	2	2	10	1	2	3	0	3	9	3	1	3	2
4	2025-26	NBB	VICTAO	CORINTHIANS	2025-10-18, MIN vs COR	22	6	3	4	0	2	0	0	2	1	3	0	0	0	1	5
4	2025-26	NBB	RAYMUNDO	CORINTHIANS	2025-10-18, MIN vs COR	7	6	2	3	0	0	2	2	0	0	0	2	0	0	1	3
4	2025-26	NBB	MUNFORD	CORINTHIANS	2025-10-18, MIN vs COR	26	6	2	4	0	2	2	2	1	1	2	1	0	0	1	3
4	2025-26	NBB	LUCAS CAUE	CORINTHIANS	2025-10-18, MIN vs COR	17	6	3	5	0	0	0	0	4	1	5	0	0	0	0	2
4	2025-26	NBB	T. FARIA	CORINTHIANS	2025-10-18, MIN vs COR	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	2025-26	NBB	SCOTT	CONTA SIMPLES RIO CLARO	2025-10-18, RCB vs PIN	36	23	6	10	3	5	2	3	7	0	7	3	1	0	3	2
5	2025-26	NBB	RIKALO	CONTA SIMPLES RIO CLARO	2025-10-18, RCB vs PIN	38	20	4	7	3	9	3	4	4	0	4	6	1	0	5	3
5	2025-26	NBB	BONFIM	CONTA SIMPLES RIO CLARO	2025-10-18, RCB vs PIN	34	14	5	7	0	1	4	8	5	1	6	5	1	2	2	2
5	2025-26	NBB	DOS ANJOS	CONTA SIMPLES RIO CLARO	2025-10-18, RCB vs PIN	30	12	2	3	2	4	2	2	4	0	4	2	1	0	2	4
5	2025-26	NBB	GEMADINHA	CONTA SIMPLES RIO CLARO	2025-10-18, RCB vs PIN	37	9	1	4	2	6	1	1	6	0	6	4	2	0	1	3
5	2025-26	NBB	VITOR	CONTA SIMPLES RIO CLARO	2025-10-18, RCB vs PIN	14	5	1	1	1	2	0	0	4	1	5	1	1	0	0	2
5	2025-26	NBB	COSTA	CONTA SIMPLES RIO CLARO	2025-10-18, RCB vs PIN	2	3	0	0	1	1	0	0	0	0	0	0	0	0	1	1
5	2025-26	NBB	CARLOS JR.	CONTA SIMPLES RIO CLARO	2025-10-18, RCB vs PIN	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
5	2025-26	NBB	MURILO	CONTA SIMPLES RIO CLARO	2025-10-18, RCB vs PIN	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5	2025-26	NBB	SLOAN	PINHEIROS	2025-10-18, RCB vs PIN	30	21	6	11	3	8	0	0	3	1	4	9	2	0	5	2
5	2025-26	NBB	PENHA JR.	PINHEIROS	2025-10-18, RCB vs PIN	31	13	4	6	1	9	2	2	6	2	8	0	2	0	0	5
5	2025-26	NBB	GREGATE	PINHEIROS	2025-10-18, RCB vs PIN	21	13	4	6	1	2	2	2	4	0	4	4	0	1	0	4
5	2025-26	NBB	PACHECO	PINHEIROS	2025-10-18, RCB vs PIN	21	11	2	3	2	7	1	3	2	0	2	1	0	0	0	0
5	2025-26	NBB	PASTRE	PINHEIROS	2025-10-18, RCB vs PIN	24	8	1	3	1	6	3	3	0	4	4	1	0	1	0	1
5	2025-26	NBB	MACIEL	PINHEIROS	2025-10-18, RCB vs PIN	24	7	3	6	0	1	1	1	6	2	8	0	0	2	0	3
5	2025-26	NBB	AFONSO	PINHEIROS	2025-10-18, RCB vs PIN	12	6	2	2	0	0	2	3	0	5	5	1	0	0	1	1
5	2025-26	NBB	DJALO	PINHEIROS	2025-10-18, RCB vs PIN	15	5	0	1	1	4	2	2	0	2	2	2	1	0	1	2
5	2025-26	NBB	BETINHO	PINHEIROS	2025-10-18, RCB vs PIN	22	4	2	4	0	3	0	0	3	1	4	2	1	0	4	3
6	2025-26	NBB	BRENO	BASKET OSASCO	2025-10-19, OSA vs FRA	22	11	2	4	1	1	4	5	2	2	4	0	0	0	2	2
6	2025-26	NBB	WEBER	BASKET OSASCO	2025-10-19, OSA vs FRA	28	10	2	7	2	6	0	0	2	1	3	2	3	0	3	3
6	2025-26	NBB	DALAQUA	BASKET OSASCO	2025-10-19, OSA vs FRA	12	9	2	5	1	3	2	2	2	0	2	2	2	0	1	0
6	2025-26	NBB	MANAUS	BASKET OSASCO	2025-10-19, OSA vs FRA	15	6	3	7	0	0	0	0	1	1	2	0	1	0	0	2
6	2025-26	NBB	BRITOS	BASKET OSASCO	2025-10-19, OSA vs FRA	20	6	0	0	2	6	0	0	2	0	2	2	0	0	2	3
6	2025-26	NBB	EDDY	BASKET OSASCO	2025-10-19, OSA vs FRA	36	6	1	2	1	8	1	2	2	1	3	2	0	0	2	2
6	2025-26	NBB	HARRIS	BASKET OSASCO	2025-10-19, OSA vs FRA	26	4	2	5	0	3	0	0	4	0	4	5	0	1	2	1
6	2025-26	NBB	PASSOS	BASKET OSASCO	2025-10-19, OSA vs FRA	20	3	1	1	0	0	1	2	2	2	4	1	0	0	0	2
6	2025-26	NBB	LEONI	BASKET OSASCO	2025-10-19, OSA vs FRA	12	3	0	2	1	2	0	0	1	0	1	1	0	0	1	0
6	2025-26	NBB	MALACHIAS	BASKET OSASCO	2025-10-19, OSA vs FRA	9	2	1	5	0	0	0	0	2	0	2	0	0	0	0	0
6	2025-26	NBB	ZU JR.	SESI FRANCA	2025-10-19, OSA vs FRA	26	18	7	8	1	2	1	2	5	0	5	1	0	0	1	2
6	2025-26	NBB	GEORGINHO	SESI FRANCA	2025-10-19, OSA vs FRA	33	17	4	5	2	5	3	4	11	1	12	10	2	3	3	0
6	2025-26	NBB	DAVID JACKSON	SESI FRANCA	2025-10-19, OSA vs FRA	27	17	5	8	2	2	1	1	3	0	3	1	1	0	0	1
6	2025-26	NBB	DAVID FERREIRA	SESI FRANCA	2025-10-19, OSA vs FRA	12	11	3	3	1	1	2	2	0	0	0	0	0	0	0	1
6	2025-26	NBB	FELICIO	SESI FRANCA	2025-10-19, OSA vs FRA	22	11	5	9	0	0	1	1	8	4	12	2	1	0	0	0
6	2025-26	NBB	LUCAS DIAS	SESI FRANCA	2025-10-19, OSA vs FRA	28	9	3	3	0	7	3	5	3	0	3	6	1	1	0	2
6	2025-26	NBB	LATERZA	SESI FRANCA	2025-10-19, OSA vs FRA	20	8	2	3	0	3	4	4	3	1	4	8	4	1	3	1
6	2025-26	NBB	VINI	SESI FRANCA	2025-10-19, OSA vs FRA	22	7	2	3	1	4	0	0	1	1	2	2	0	1	0	3
6	2025-26	NBB	THAYLOR	SESI FRANCA	2025-10-19, OSA vs FRA	8	4	2	3	0	0	0	0	0	1	1	0	0	0	0	1
6	2025-26	NBB	BENNETT	SESI FRANCA	2025-10-19, OSA vs FRA	3	3	0	0	1	3	0	0	0	0	0	0	0	0	0	1
7	2025-26	NBB	PARANHOS	KTO MINAS	2025-10-20, MIN vs SJO	33	25	10	13	0	0	5	6	4	3	7	2	3	2	3	3
7	2025-26	NBB	MCCREE	KTO MINAS	2025-10-20, MIN vs SJO	28	15	4	5	1	7	4	5	5	1	6	2	0	3	0	1
7	2025-26	NBB	FISCHER	KTO MINAS	2025-10-20, MIN vs SJO	32	14	4	5	2	4	0	0	6	0	6	4	2	0	4	2
7	2025-26	NBB	ARENGO	KTO MINAS	2025-10-20, MIN vs SJO	28	13	4	7	0	6	5	6	3	2	5	4	0	0	2	3
7	2025-26	NBB	R. RACHEL	KTO MINAS	2025-10-20, MIN vs SJO	17	8	2	2	1	4	1	2	5	1	6	0	0	0	0	1
7	2025-26	NBB	YURI	KTO MINAS	2025-10-20, MIN vs SJO	29	5	1	2	1	3	0	0	4	0	4	1	1	0	0	4
7	2025-26	NBB	RODRIGUEZ	KTO MINAS	2025-10-20, MIN vs SJO	13	3	1	1	0	1	1	1	0	1	1	0	1	0	0	0
7	2025-26	NBB	FUZARO	KTO MINAS	2025-10-20, MIN vs SJO	16	2	1	2	0	3	0	0	0	0	0	2	0	0	3	1
7	2025-26	NBB	WINI SILVA	KTO MINAS	2025-10-20, MIN vs SJO	12	2	0	0	0	1	2	2	4	0	4	0	0	2	3	3
7	2025-26	NBB	DAVIS JR.	KTO MINAS	2025-10-20, MIN vs SJO	17	1	0	2	0	0	1	2	0	0	0	7	1	0	1	3
7	2025-26	NBB	MCCREE	MR. MOO SAO JOSE BASKETBALL	2025-10-20, MIN vs SJO	5	6	2	2	0	1	2	3	2	0	2	0	0	0	0	0
7	2025-26	NBB	PARANHOS	MR. MOO SAO JOSE BASKETBALL	2025-10-20, MIN vs SJO	5	4	0	0	0	0	4	4	1	0	1	0	1	1	0	0
7	2025-26	NBB	ARENGO	MR. MOO SAO JOSE BASKETBALL	2025-10-20, MIN vs SJO	5	2	0	1	0	0	2	2	1	0	1	1	0	0	0	0
7	2025-26	NBB	DAVIS JR.	MR. MOO SAO JOSE BASKETBALL	2025-10-20, MIN vs SJO	5	1	0	0	0	0	1	2	0	0	0	2	1	0	0	0
7	2025-26	NBB	FISCHER	MR. MOO SAO JOSE BASKETBALL	2025-10-20, MIN vs SJO	5	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0
8	2025-26	NBB	GUI ABREU	PAULISTANO	2025-10-20, CAP vs BAU	30	14	2	4	3	4	1	2	10	3	13	3	1	0	4	3
8	2025-26	NBB	SIEWERT	PAULISTANO	2025-10-20, CAP vs BAU	26	12	4	7	1	2	1	1	3	0	3	1	0	0	2	0
8	2025-26	NBB	HUNTER	PAULISTANO	2025-10-20, CAP vs BAU	30	11	2	8	2	4	1	2	3	0	3	3	0	0	1	2
8	2025-26	NBB	LEANDRO	PAULISTANO	2025-10-20, CAP vs BAU	22	9	2	2	1	1	2	2	5	0	5	0	4	2	4	3
8	2025-26	NBB	DEMETRIO	PAULISTANO	2025-10-20, CAP vs BAU	23	9	4	9	0	3	1	1	5	3	8	1	0	0	2	2
8	2025-26	NBB	SEIXAS	PAULISTANO	2025-10-20, CAP vs BAU	20	7	1	3	1	1	2	2	0	0	0	2	0	0	1	1
8	2025-26	NBB	BIANCHI	PAULISTANO	2025-10-20, CAP vs BAU	8	2	1	1	0	2	0	0	1	0	1	1	1	0	0	0
8	2025-26	NBB	VITINHO	PAULISTANO	2025-10-20, CAP vs BAU	32	2	1	5	0	4	0	0	1	1	2	4	2	0	3	1
8	2025-26	NBB	NETO	PAULISTANO	2025-10-20, CAP vs BAU	4	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3
8	2025-26	NBB	GABRIEL	PAULISTANO	2025-10-20, CAP vs BAU	5	0	0	0	0	0	0	0	2	1	3	0	0	0	0	2
8	2025-26	NBB	ANDREZAO	BAURU BASKET	2025-10-20, CAP vs BAU	26	12	5	11	0	0	2	2	7	5	12	1	1	1	1	1
8	2025-26	NBB	GUSTAVO	BAURU BASKET	2025-10-20, CAP vs BAU	18	11	1	2	3	7	0	2	0	0	0	1	1	0	1	1
8	2025-26	NBB	AUGUSTO	BAURU BASKET	2025-10-20, CAP vs BAU	25	9	0	1	3	7	0	0	1	0	1	0	1	1	0	1
8	2025-26	NBB	PEDRO	BAURU BASKET	2025-10-20, CAP vs BAU	30	6	1	2	1	5	1	2	1	1	2	1	1	0	0	2
8	2025-26	NBB	VITHINHO	BAURU BASKET	2025-10-20, CAP vs BAU	29	6	3	7	0	3	0	0	1	1	2	4	2	1	4	0
8	2025-26	NBB	MOREIRA	BAURU BASKET	2025-10-20, CAP vs BAU	14	5	1	5	0	0	3	4	4	2	6	1	0	1	2	3
8	2025-26	NBB	ALEX	BAURU BASKET	2025-10-20, CAP vs BAU	28	5	1	3	1	4	0	0	3	0	3	5	3	0	4	2
8	2025-26	NBB	GEMERSON	BAURU BASKET	2025-10-20, CAP vs BAU	17	3	0	0	1	3	0	0	4	0	4	1	1	0	2	2
8	2025-26	NBB	EUGENIUSZ	BAURU BASKET	2025-10-20, CAP vs BAU	13	2	0	1	0	1	2	2	1	0	1	0	0	0	1	4
9	2025-26	NBB	ALCASSA	BOTAFOGO	2025-10-20, BOT vs FOR	33	22	6	13	1	2	7	7	6	4	10	1	2	0	0	2
9	2025-26	NBB	MARQUARDT	BOTAFOGO	2025-10-20, BOT vs FOR	29	20	2	3	5	8	1	2	1	0	1	2	2	0	2	4
9	2025-26	NBB	DAWKINS	BOTAFOGO	2025-10-20, BOT vs FOR	19	12	2	3	2	4	2	2	3	0	3	2	0	0	3	1
9	2025-26	NBB	SCHEUER	BOTAFOGO	2025-10-20, BOT vs FOR	13	10	3	3	0	0	4	5	2	0	2	2	0	0	3	3
9	2025-26	NBB	MATHEUSINHO	BOTAFOGO	2025-10-20, BOT vs FOR	30	9	3	11	1	5	0	2	3	1	4	8	2	1	4	3
9	2025-26	NBB	EMANUEL	BOTAFOGO	2025-10-20, BOT vs FOR	20	5	2	2	0	2	1	2	1	0	1	2	2	1	0	5
9	2025-26	NBB	PAULINO	BOTAFOGO	2025-10-20, BOT vs FOR	12	2	1	2	0	2	0	0	0	0	0	0	2	0	1	1
9	2025-26	NBB	LUCAS	BOTAFOGO	2025-10-20, BOT vs FOR	9	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1
9	2025-26	NBB	DANIEL	BOTAFOGO	2025-10-20, BOT vs FOR	10	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0
9	2025-26	NBB	XAVIER	BOTAFOGO	2025-10-20, BOT vs FOR	25	0	0	5	0	2	0	0	4	2	6	1	2	0	0	5
9	2025-26	NBB	DA SILVA	FORTALEZA BASQUETE CEARENSE	2025-10-20, BOT vs FOR	35	27	9	13	0	0	9	13	6	4	10	3	0	0	3	3
9	2025-26	NBB	POPOVIC	FORTALEZA BASQUETE CEARENSE	2025-10-20, BOT vs FOR	28	17	4	10	1	1	6	7	4	4	8	0	2	3	2	1
9	2025-26	NBB	GOHLKE	FORTALEZA BASQUETE CEARENSE	2025-10-20, BOT vs FOR	36	12	1	2	3	6	1	1	6	1	7	4	1	0	2	4
9	2025-26	NBB	DUPREE	FORTALEZA BASQUETE CEARENSE	2025-10-20, BOT vs FOR	30	11	2	9	1	2	4	5	4	0	4	5	1	0	3	3
9	2025-26	NBB	SALSAMENDI	FORTALEZA BASQUETE CEARENSE	2025-10-20, BOT vs FOR	22	11	1	2	1	2	6	6	2	0	2	2	1	1	3	1
9	2025-26	NBB	ALBERTON	FORTALEZA BASQUETE CEARENSE	2025-10-20, BOT vs FOR	19	4	2	4	0	0	0	0	7	0	7	2	1	3	1	4
9	2025-26	NBB	JEANZINHO	FORTALEZA BASQUETE CEARENSE	2025-10-20, BOT vs FOR	15	2	0	3	0	1	2	2	0	0	0	1	0	0	2	3
9	2025-26	NBB	SAMUEL	FORTALEZA BASQUETE CEARENSE	2025-10-20, BOT vs FOR	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	2025-26	NBB	GABRIEL	FORTALEZA BASQUETE CEARENSE	2025-10-20, BOT vs FOR	13	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1
10	2025-26	NBB	SHAMELL	CAXIAS DO SUL BASQUETE	2025-10-21, CAX vs PAT	20	11	4	7	0	3	3	3	4	1	5	2	0	0	3	0
10	2025-26	NBB	OMENA	CAXIAS DO SUL BASQUETE	2025-10-21, CAX vs PAT	28	10	0	1	3	6	1	2	4	2	6	5	0	0	3	2
10	2025-26	NBB	AUGUSTO	CAXIAS DO SUL BASQUETE	2025-10-21, CAX vs PAT	26	10	1	1	2	6	2	4	3	1	4	4	2	0	2	2
10	2025-26	NBB	HUMBERTO	CAXIAS DO SUL BASQUETE	2025-10-21, CAX vs PAT	34	8	3	7	0	1	2	2	6	2	8	5	0	3	9	3
10	2025-26	NBB	TIAGO M.	CAXIAS DO SUL BASQUETE	2025-10-21, CAX vs PAT	6	8	1	1	1	1	3	4	1	0	1	0	0	0	0	1
10	2025-26	NBB	FABRIZZIO	CAXIAS DO SUL BASQUETE	2025-10-21, CAX vs PAT	15	8	2	4	1	2	1	2	0	1	1	1	2	0	2	3
10	2025-26	NBB	VEZARO	CAXIAS DO SUL BASQUETE	2025-10-21, CAX vs PAT	22	6	0	0	2	5	0	0	3	2	5	1	1	0	2	1
